AB_Order,speaker_X,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id,distance_OTH,file_OTH,interval_OTH,item_OTH,language_OTH,offset_OTH,onset_OTH,phone_OTH,sex_OTH,speaker_OTH,word_OTH,distance_TGT,file_TGT,interval_TGT,item_TGT,language_TGT,offset_TGT,onset_TGT,phone_TGT,sex_TGT,speaker_TGT,word_TGT
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_0424183,0.334426603738431,stimuli_raw/wav/Fbhavya2.wav,6,Fbhavya2_6,ENG,25.48153,25.03,kʰ,F,Fbhavya,AKHA,0.284674831482356,stimuli_raw/wav/Fsakshi2.wav,96,Fsakshi2_96,HIN,392.86,392.45,ɣ,F,Fsakshi,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000003,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0100923,0.304839142407584,stimuli_raw/wav/Mnirbhay2.wav,6,Mnirbhay2_6,ENG,24.19,23.67,kʰ,M,Mnirbhay,AKHA,0.247153344410552,stimuli_raw/wav/Mrajesh1.wav,96,Mrajesh1_96,HIN,315.40385,315.02057,ɣ,M,Mrajesh,ARRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,ɣ,HIN,t_1446415,0.291540965437821,stimuli_raw/wav/FNiralee2.wav,8,FNiralee2_8,ENG,29.3642,28.74,g,F,FNiralee,AGA,0.292004851394303,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,F,Fsakshi,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_0424221,0.332464039598329,stimuli_raw/wav/Fbhavya2.wav,9,Fbhavya2_9,ENG,33.89,33.5,g,F,Fbhavya,AGA,0.353424320120653,stimuli_raw/wav/Fsakshi2.wav,96,Fsakshi2_96,HIN,392.86,392.45,ɣ,F,Fsakshi,ARRA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,392.45,392.86,Fsakshi2_96,ARRA,96,F,ɣ,HIN,t_0845211,0.356820129898566,stimuli_raw/wav/Mnirbhay2.wav,18,Mnirbhay2_18,ENG,67.7,67.22,t͡ʃʰ,M,Mnirbhay,ATXHA,0.291837842437318,stimuli_raw/wav/Mrajesh2.wav,95,Mrajesh2_95,HIN,254.41,253.98066,ɣ,M,Mrajesh,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000003,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0843474,0.349534280561656,stimuli_raw/wav/Mnirbhay2.wav,17,Mnirbhay2_17,ENG,64.81,64.26,t͡ʃʰ,M,Mnirbhay,ATXHA,0.269973673953805,stimuli_raw/wav/Mrajesh2.wav,94,Mrajesh2_94,HIN,252.62,252.21382,ɣ,M,Mrajesh,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,380.64,381.08,Mnirbhay2_95,ARRA,95,M,ɣ,HIN,t_0712886,0.30939734236485,stimuli_raw/wav/Fsakshi2.wav,20,Fsakshi2_20,ENG,97.48,97.1,d͡ʒ,F,Fsakshi,ADXA,0.281288774902699,stimuli_raw/wav/Fbhavya2.wav,94,Fbhavya2_94,HIN,272.63788,272.27,ɣ,F,Fbhavya,ARRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,767.99258,768.5383099999997,FNiralee1_94,ARRA,94,F,ɣ,HIN,t_0847861,0.337757414025947,stimuli_raw/wav/Mnirbhay1.wav,21,Mnirbhay1_21,ENG,129.51,129.03132,d͡ʒ,M,Mnirbhay,ADXA,0.272533929063692,stimuli_raw/wav/Mrajesh2.wav,96,Mrajesh2_96,HIN,256.21,255.8061,ɣ,M,Mrajesh,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,276.05,276.43267000000003,Fbhavya2_96,ARRA,96,F,ɣ,HIN,t_0101979,0.307472300939965,stimuli_raw/wav/Mnirbhay1.wav,23,Mnirbhay1_23,ENG,147.63,147.14869,z,M,Mnirbhay,AZA,0.248186531432143,stimuli_raw/wav/Mrajesh1.wav,96,Mrajesh1_96,HIN,315.40385,315.02057,ɣ,M,Mrajesh,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,276.05,276.43267000000003,Fbhavya2_96,ARRA,96,F,ɣ,HIN,t_0101979,0.307472300939965,stimuli_raw/wav/Mnirbhay1.wav,23,Mnirbhay1_23,ENG,147.63,147.14869,z,M,Mnirbhay,AZA,0.248186531432143,stimuli_raw/wav/Mrajesh1.wav,96,Mrajesh1_96,HIN,315.40385,315.02057,ɣ,M,Mrajesh,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_1447144,0.324387265505778,stimuli_raw/wav/Fbhavya2.wav,45,Fbhavya2_45,ENG,141.64,141.25,tʰ,F,Fbhavya,ATHA,0.29489181538806303,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,F,Fsakshi,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,272.27,272.63788,Fbhavya2_94,ARRA,94,F,ɣ,HIN,t_0847102,0.302709131689754,stimuli_raw/wav/Mnirbhay2.wav,45,Mnirbhay2_45,ENG,172.35,171.88,tʰ,M,Mnirbhay,ATHA,0.281795484998259,stimuli_raw/wav/Mrajesh2.wav,96,Mrajesh2_96,HIN,256.21,255.8061,ɣ,M,Mrajesh,ARRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,ɣ,HIN,t_1303414,0.327911092648889,stimuli_raw/wav/FNiralee1.wav,47,FNiralee1_47,ENG,375.22,374.75278,d,F,FNiralee,ADA,0.269973673953805,stimuli_raw/wav/Fbhavya1.wav,99,Fbhavya1_99,HIN,619.41037,619.04033,ɣ,F,Fbhavya,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,ɣ,HIN,t_0843706,0.308846327642535,stimuli_raw/wav/Mnirbhay2.wav,48,Mnirbhay2_48,ENG,183.68,183.3034,d,M,Mnirbhay,ADA,0.260913043525293,stimuli_raw/wav/Mrajesh2.wav,94,Mrajesh2_94,HIN,252.62,252.21382,ɣ,M,Mrajesh,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_0422017,0.299212006231959,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,F,Fbhavya,ANA,0.287509727528114,stimuli_raw/wav/Fsakshi2.wav,95,Fsakshi2_95,HIN,390.55,390.17,ɣ,F,Fsakshi,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,274.12,274.52841,Fbhavya2_95,ARRA,95,F,ɣ,HIN,t_0100412,0.353595053369161,stimuli_raw/wav/Mnirbhay1.wav,53,Mnirbhay1_53,ENG,361.78,361.27,n,M,Mnirbhay,ANA,0.289471834077119,stimuli_raw/wav/Mrajesh1.wav,95,Mrajesh1_95,HIN,313.61104,313.17125,ɣ,M,Mrajesh,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_1298942,0.265426241952792,stimuli_raw/wav/FNiralee1.wav,61,FNiralee1_61,ENG,475.43082,475.01444,b,F,FNiralee,ABA,0.260566970019643,stimuli_raw/wav/Fbhavya1.wav,97,Fbhavya1_97,HIN,615.54963,615.17959,ɣ,F,Fbhavya,ARRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,ɣ,HIN,t_0419064,0.282993669162436,stimuli_raw/wav/FNiralee2.wav,63,FNiralee2_63,ENG,213.62,213.11139,b,F,FNiralee,ABA,0.270725445023537,stimuli_raw/wav/Fsakshi2.wav,94,Fsakshi2_94,HIN,388.44,388,ɣ,F,Fsakshi,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,274.12,274.52841,Fbhavya2_95,ARRA,95,F,ɣ,HIN,t_0844727,0.36579929702897,stimuli_raw/wav/Mnirbhay1.wav,69,Mnirbhay1_69,ENG,474.84,474.39,m,M,Mnirbhay,AMA,0.27009940512809,stimuli_raw/wav/Mrajesh2.wav,94,Mrajesh2_94,HIN,252.62,252.21382,ɣ,M,Mrajesh,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_0423344,0.3133270482726,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA,0.286652801481371,stimuli_raw/wav/Fsakshi2.wav,95,Fsakshi2_95,HIN,390.55,390.17,ɣ,F,Fsakshi,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_1297802,0.369251008251483,stimuli_raw/wav/FNiralee2.wav,68,FNiralee2_68,ENG,240.82,240.37279,j,F,FNiralee,AJA,0.260566970019643,stimuli_raw/wav/Fbhavya1.wav,97,Fbhavya1_97,HIN,615.54963,615.17959,ɣ,F,Fbhavya,ARRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000003,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0848208,0.335398309522428,stimuli_raw/wav/Mnirbhay1.wav,70,Mnirbhay1_70,ENG,491.56,491.13545,j,M,Mnirbhay,AJA,0.300828430995883,stimuli_raw/wav/Mrajesh2.wav,96,Mrajesh2_96,HIN,256.21,255.8061,ɣ,M,Mrajesh,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_1447402,0.362790986984571,stimuli_raw/wav/Fbhavya2.wav,75,Fbhavya2_75,ENG,220.94,220.6,ɾ,F,Fbhavya,ARA,0.290195021246269,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,F,Fsakshi,ARRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,ɣ,HIN,t_1003734,0.346946400236422,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,F,Fsakshi,ARA,0.282252805910219,stimuli_raw/wav/FNiralee1.wav,96,FNiralee1_96,HIN,773.0997,772.46145,ɣ,F,FNiralee,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000003,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0844860,0.302007430083528,stimuli_raw/wav/Mnirbhay1.wav,76,Mnirbhay1_76,ENG,537.47,537.03,l,M,Mnirbhay,ALA,0.269973673953805,stimuli_raw/wav/Mrajesh2.wav,94,Mrajesh2_94,HIN,252.62,252.21382,ɣ,M,Mrajesh,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,380.64,381.08,Mnirbhay2_95,ARRA,95,M,ɣ,HIN,t_1452245,0.319000123662187,stimuli_raw/wav/Fbhavya2.wav,77,Fbhavya2_77,ENG,227.9,227.58,l,F,Fbhavya,ALA,0.289339972513278,stimuli_raw/wav/Fsakshi1.wav,87,Fsakshi1_87,HIN,330.64,330.29,ɣ,F,Fsakshi,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_0718893,0.440800457308308,stimuli_raw/wav/Fsakshi1.wav,73,Fsakshi1_73,ENG,288.27,288,ʃ,F,Fsakshi,AXA,0.356540548925975,stimuli_raw/wav/Fbhavya2.wav,96,Fbhavya2_96,HIN,276.43267,276.05,ɣ,F,Fbhavya,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_1448688,0.415763255996634,stimuli_raw/wav/Fbhavya1.wav,86,Fbhavya1_86,ENG,551.93508,551.55838,ʃ,F,Fbhavya,AXA,0.356511507266471,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,F,Fsakshi,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_0422312,0.339637870075321,stimuli_raw/wav/Fbhavya2.wav,90,Fbhavya2_90,ENG,260.83946,260.44,s,F,Fbhavya,ASA,0.286652801481371,stimuli_raw/wav/Fsakshi2.wav,95,Fsakshi2_95,HIN,390.55,390.17,ɣ,F,Fsakshi,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_1299151,0.296622661114472,stimuli_raw/wav/FNiralee1.wav,88,FNiralee1_88,ENG,694.39174,693.8913,s,F,FNiralee,ASA,0.240491596443915,stimuli_raw/wav/Fbhavya1.wav,97,Fbhavya1_97,HIN,615.54963,615.17959,ɣ,F,Fbhavya,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,617.15313,617.52317,Fbhavya1_98,ARRA,98,F,ɣ,HIN,t_0102578,0.332777272835597,stimuli_raw/wav/Mnirbhay1.wav,92,Mnirbhay1_92,ENG,653.42809,652.91246,ɦ,M,Mnirbhay,AHHA,0.274242404585575,stimuli_raw/wav/Mrajesh1.wav,96,Mrajesh1_96,HIN,315.40385,315.02057,ɣ,M,Mrajesh,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_1448746,0.337086822336777,stimuli_raw/wav/Fbhavya1.wav,94,Fbhavya1_94,ENG,597.86209,597.50397,ɦ,F,Fbhavya,AHHA,0.290195021246269,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,F,Fsakshi,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,698.53598,698.9963700000003,Mnirbhay1_98,ARHA,98,M,x,HIN,t_1457819,0.270903372967419,stimuli_raw/wav/Fbhavya1.wav,4,Fbhavya1_4,ENG,39.26,38.87,kʰ,F,Fbhavya,AKHA,0.296459227238026,stimuli_raw/wav/Fsakshi1.wav,89,Fsakshi1_89,HIN,338.92,338.54,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,636.50444,636.91887,Fbhavya1_102,ARHA,102,F,x,HIN,t_0850278,0.279920292857633,stimuli_raw/wav/Mnirbhay2.wav,5,Mnirbhay2_5,ENG,21.19,20.64,kʰ,M,Mnirbhay,AKHA,0.260905201697441,stimuli_raw/wav/Mrajesh2.wav,98,Mrajesh2_98,HIN,262.59,262.13946,x,M,Mrajesh,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,389.84,390.35,Mnirbhay2_97,ARHA,97,M,x,HIN,t_0427825,0.328199666779678,stimuli_raw/wav/Fbhavya1.wav,7,Fbhavya1_7,ENG,56.61873,56.22,g,F,Fbhavya,AGA,0.306909033022938,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,F,Fsakshi,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,695.99463,696.52868,Mnirbhay1_97,ARHA,97,M,x,HIN,t_0724747,0.302690037314386,stimuli_raw/wav/FNiralee1.wav,9,FNiralee1_9,ENG,91.33874,90.87186,g,F,FNiralee,AGA,0.304842728157657,stimuli_raw/wav/Fbhavya2.wav,99,Fbhavya2_99,HIN,284.18613,283.81891,x,F,Fbhavya,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,701.40881,701.85078,Mnirbhay1_99,ARHA,99,M,x,HIN,t_0427893,0.361414691163815,stimuli_raw/wav/Fbhavya1.wav,18,Fbhavya1_18,ENG,137.37327,136.90851,t͡ʃʰ,F,Fbhavya,ATXHA,0.33188568375953,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,634.5201900000002,634.94718,Fbhavya1_101,ARHA,101,F,x,HIN,t_0104450,0.349426623848624,stimuli_raw/wav/Mnirbhay2.wav,16,Mnirbhay2_16,ENG,61.96,61.44,t͡ʃʰ,M,Mnirbhay,ATXHA,0.318611210635655,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,336.37,336.84,Fsakshi1_88,ARHA,88,F,x,HIN,t_1142335,0.314246227885441,stimuli_raw/wav/Mrajesh1.wav,25,Mrajesh1_25,ENG,123.28,122.84,d͡ʒ,M,Mrajesh,ADXA,0.293655897075135,stimuli_raw/wav/Mnirbhay1.wav,97,Mnirbhay1_97,HIN,696.52868,695.99463,x,M,Mnirbhay,ARHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,262.13946,262.59,Mrajesh2_98,ARHA,98,M,x,HIN,t_1016159,0.420508698420531,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA,0.243292005464166,stimuli_raw/wav/FNiralee1.wav,101,FNiralee1_101,HIN,840.14947,839.62392,x,F,FNiralee,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,389.84,390.35,Mnirbhay2_97,ARHA,97,M,x,HIN,t_1460368,0.373583997112852,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,F,Fbhavya,AZA,0.274416597976062,stimuli_raw/wav/Fsakshi1.wav,90,Fsakshi1_90,HIN,340.93,340.53772,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,279.87,280.27596,Fbhavya2_97,ARHA,97,F,x,HIN,t_0851368,0.343598120413425,stimuli_raw/wav/Mnirbhay1.wav,24,Mnirbhay1_24,ENG,149.99,149.46,z,M,Mnirbhay,AZA,0.259851556481212,stimuli_raw/wav/Mrajesh2.wav,98,Mrajesh2_98,HIN,262.59,262.13946,x,M,Mrajesh,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,634.5201900000002,634.94718,Fbhavya1_101,ARHA,101,F,x,HIN,t_0104630,0.318925630093555,stimuli_raw/wav/Mnirbhay2.wav,44,Mnirbhay2_44,ENG,169.33,168.86,tʰ,M,Mnirbhay,ATHA,0.318611210635655,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,396.95,397.41,Mnirbhay2_99,ARHA,99,M,x,HIN,t_0259629,0.259663089550292,stimuli_raw/wav/Fbhavya1.wav,43,Fbhavya1_43,ENG,299.99011,299.5564,tʰ,F,Fbhavya,ATHA,0.321640309763108,stimuli_raw/wav/FNiralee2.wav,97,FNiralee2_97,HIN,375.36778,374.84859,x,F,FNiralee,ARHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,262.13946,262.59,Mrajesh2_98,ARHA,98,M,x,HIN,t_1018583,0.412541298964339,stimuli_raw/wav/Fbhavya1.wav,47,Fbhavya1_47,ENG,321.21,320.82,d,F,Fbhavya,ADA,0.272532073157852,stimuli_raw/wav/FNiralee1.wav,102,FNiralee1_102,HIN,842.33647,841.82787,x,F,FNiralee,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,283.81891,284.18613,Fbhavya2_99,ARHA,99,F,x,HIN,t_0103797,0.346284634088191,stimuli_raw/wav/Mnirbhay1.wav,46,Mnirbhay1_46,ENG,314.98,314.52,d,M,Mnirbhay,ADA,0.297299711934966,stimuli_raw/wav/Mrajesh1.wav,97,Mrajesh1_97,HIN,318.79351,318.31994,x,M,Mrajesh,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,279.87,280.27596,Fbhavya2_97,ARHA,97,F,x,HIN,t_0104731,0.355499284653438,stimuli_raw/wav/Mnirbhay2.wav,53,Mnirbhay2_53,ENG,208.79,208.33,n,M,Mnirbhay,ANA,0.300243977954534,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,701.40881,701.85078,Mnirbhay1_99,ARHA,99,M,x,HIN,t_0429249,0.430717046115258,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,F,Fbhavya,ANA,0.303272501542014,stimuli_raw/wav/Fsakshi2.wav,98,Fsakshi2_98,HIN,401.34,400.95,x,F,Fsakshi,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,279.87,280.27596,Fbhavya2_97,ARHA,97,F,x,HIN,t_0852430,0.337897166426803,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245,b,M,Mnirbhay,ABA,0.244289775725826,stimuli_raw/wav/Mrajesh2.wav,99,Mrajesh2_99,HIN,264.42,263.99239,x,M,Mrajesh,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,701.40881,701.85078,Mnirbhay1_99,ARHA,99,M,x,HIN,t_1456908,0.341432376765498,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,F,Fbhavya,ABA,0.285749502514427,stimuli_raw/wav/Fsakshi1.wav,89,Fsakshi1_89,HIN,338.92,338.54,x,F,Fsakshi,ARHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,260.36671,260.86112,Mrajesh2_97,ARHA,97,M,x,HIN,t_1460599,0.36341657675794,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA,0.272014012675988,stimuli_raw/wav/Fsakshi1.wav,90,Fsakshi1_90,HIN,340.93,340.53772,x,F,Fsakshi,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,698.53598,698.9963700000003,Mnirbhay1_98,ARHA,98,M,x,HIN,t_1455779,0.372751298007183,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA,0.277768645982807,stimuli_raw/wav/Fsakshi1.wav,88,Fsakshi1_88,HIN,336.84,336.37,x,F,Fsakshi,ARHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,403.44645,403.85,Fsakshi2_99,ARHA,99,F,x,HIN,t_0105774,0.422255415113135,stimuli_raw/wav/Mnirbhay1.wav,72,Mnirbhay1_72,ENG,496.28,495.76,j,M,Mnirbhay,AJA,0.279242987975878,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,389.84,390.35,Mnirbhay2_97,ARHA,97,M,x,HIN,t_1016467,0.390005491737128,stimuli_raw/wav/Fbhavya1.wav,75,Fbhavya1_75,ENG,482.78475,482.43522,j,F,Fbhavya,AJA,0.239770287024056,stimuli_raw/wav/FNiralee1.wav,101,FNiralee1_101,HIN,840.14947,839.62392,x,F,FNiralee,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,396.95,397.41,Mnirbhay2_99,ARHA,99,M,x,HIN,t_0428223,0.370953665887434,stimuli_raw/wav/Fbhavya1.wav,76,Fbhavya1_76,ENG,497.98145,497.63769,ɾ,F,Fbhavya,ARA,0.317946030373695,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,283.81891,284.18613,Fbhavya2_99,ARHA,99,F,x,HIN,t_0849138,0.358638588160342,stimuli_raw/wav/Mnirbhay2.wav,74,Mnirbhay2_74,ENG,292.64,292.25,ɾ,M,Mnirbhay,ARA,0.239539130401859,stimuli_raw/wav/Mrajesh2.wav,97,Mrajesh2_97,HIN,260.86112,260.36671,x,M,Mrajesh,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,393.43,393.89,Mnirbhay2_98,ARHA,98,M,x,HIN,t_1455869,0.39468191334503,stimuli_raw/wav/Fbhavya1.wav,79,Fbhavya1_79,ENG,515.26385,514.9,l,F,Fbhavya,ALA,0.276284365799736,stimuli_raw/wav/Fsakshi1.wav,88,Fsakshi1_88,HIN,336.84,336.37,x,F,Fsakshi,ARHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,379.54082999999997,380.12518,FNiralee2_99,ARHA,99,F,x,HIN,t_0105843,0.414383358525784,stimuli_raw/wav/Mnirbhay1.wav,76,Mnirbhay1_76,ENG,537.47,537.03,l,M,Mnirbhay,ALA,0.299197720360499,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,389.84,390.35,Mnirbhay2_97,ARHA,97,M,x,HIN,t_0426457,0.341628047457389,stimuli_raw/wav/FNiralee2.wav,82,FNiralee2_82,ENG,331.40632,330.92,ʃ,F,FNiralee,AXA,0.306909033022938,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,634.5201900000002,634.94718,Fbhavya1_101,ARHA,101,F,x,HIN,t_0851825,0.323094510059097,stimuli_raw/wav/Mnirbhay1.wav,82,Mnirbhay1_82,ENG,580.7,580.21326,ʃ,M,Mnirbhay,AXA,0.277106025853478,stimuli_raw/wav/Mrajesh2.wav,98,Mrajesh2_98,HIN,262.59,262.13946,x,M,Mrajesh,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,279.87,280.27596,Fbhavya2_97,ARHA,97,F,x,HIN,t_0105973,0.309630138438258,stimuli_raw/wav/Mnirbhay1.wav,89,Mnirbhay1_89,ENG,632.41296,631.92526,s,M,Mnirbhay,ASA,0.300243977954534,stimuli_raw/wav/Mrajesh1.wav,98,Mrajesh1_98,HIN,320.51866,319.99435,x,M,Mrajesh,ARHA
