AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
OthTgt,s,ɽ,Mnirbhay,Mrajesh,Fbhavya,stimuli_raw/wav/Mnirbhay2.wav,358.36,358.93,Mnirbhay2_90,ASA,90,M,ENG,stimuli_raw/wav/Mrajesh1.wav,340.15351,340.55943,Mrajesh1_105,ARTA,105,M,HIN,stimuli_raw/wav/Fbhavya1.wav,583.6113799999998,583.96,Fbhavya1_92,ASA,92,F,s,ENG,t_0547001
TgtOth,s,ɳ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,240.12,240.59,Mrajesh2_89,ASA,89,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,436.76,437.17,Mnirbhay2_108,ANRA,108,M,HIN,stimuli_raw/wav/Fbhavya2.wav,260.44,260.83946000000003,Fbhavya2_90,ASA,90,F,s,ENG,t_0837492
OthTgt,s,ɳ,FNiralee,Fsakshi,Mnirbhay,stimuli_raw/wav/FNiralee2.wav,350.17028,350.62834,FNiralee2_89,ASA,89,F,ENG,stimuli_raw/wav/Fsakshi1.wav,369.16834,369.60616,Fsakshi1_99,ANRA,99,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,351.0,351.46,Mnirbhay2_88,ASA,88,M,s,ENG,t_0244567
TgtOth,ɦ,ɡʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,306.15,306.58,Mrajesh1_92,AHHA,92,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,64.51549,65.00944,Mnirbhay1_11,AGHA,11,M,HIN,stimuli_raw/wav/Fbhavya1.wav,599.37,599.75428,Fbhavya1_95,AHHA,95,F,ɦ,ENG,t_0095504
OthTgt,ɦ,ɡʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,377.71,378.09,Fsakshi2_92,AHHA,92,F,ENG,stimuli_raw/wav/Fbhavya2.wav,41.59,41.97,Fbhavya2_12,AGHA,12,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,650.3895200000002,650.86833,Mnirbhay1_91,AHHA,91,M,ɦ,ENG,t_0415771
TgtOth,ɦ,d͡ʒʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,316.27,316.61,Fsakshi1_82,AHHA,82,F,ENG,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,655.8037,656.31934,Mnirbhay1_93,AHHA,93,M,ɦ,ENG,t_1442556
OthTgt,ɦ,d͡ʒʱ,Fbhavya,Fsakshi,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,264.58,265.00495,Fbhavya2_91,AHHA,91,F,ENG,stimuli_raw/wav/Fsakshi2.wav,116.79986,117.1,Fsakshi2_25,ADXHA,25,F,HIN,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,ɦ,ENG,t_0707610
TgtOth,ɦ,ʈʰ,Mnirbhay,Mrajesh,Fbhavya,stimuli_raw/wav/Mnirbhay2.wav,367.06,367.46,Mnirbhay2_92,AHHA,92,M,ENG,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,HIN,stimuli_raw/wav/Fbhavya1.wav,601.31716,601.67,Fbhavya1_96,AHHA,96,F,ɦ,ENG,t_0549108
OthTgt,ɦ,ʈʰ,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,379.98,380.38,Fsakshi2_93,AHHA,93,F,ENG,stimuli_raw/wav/FNiralee1.wav,260.56219,261.06865,FNiralee1_33,ATRHA,33,F,HIN,stimuli_raw/wav/Mrajesh1.wav,308.05748,308.45133,Mrajesh1_93,AHHA,93,M,ɦ,ENG,t_0417948
TgtOth,ɦ,ɖ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,306.15,306.58,Mrajesh1_92,AHHA,92,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,HIN,stimuli_raw/wav/Fbhavya1.wav,599.37,599.75428,Fbhavya1_95,AHHA,95,F,ɦ,ENG,t_0095648
OthTgt,ɦ,ɖ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,377.71,378.09,Fsakshi2_92,AHHA,92,F,ENG,stimuli_raw/wav/Fbhavya1.wav,245.69698,246.03,Fbhavya1_35,ADRA,35,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,363.37,363.74,Mnirbhay2_91,AHHA,91,M,ɦ,ENG,t_0416725
TgtOth,ɦ,ɖʱ,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,266.47,266.83819,Fbhavya2_92,AHHA,92,F,ENG,stimuli_raw/wav/FNiralee1.wav,295.78499,296.32082,FNiralee1_37,ADRHA,37,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,370.91,371.32,Mnirbhay2_93,AHHA,93,M,ɦ,ENG,t_0709791
OthTgt,ɦ,ɖʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,320.47,320.93,Fsakshi1_84,AHHA,84,F,ENG,stimuli_raw/wav/Fbhavya1.wav,260.60912,260.99617,Fbhavya1_37,ADRHA,37,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,363.37,363.74,Mnirbhay2_91,AHHA,91,M,ɦ,ENG,t_1446076
TgtOth,ɦ,dʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,375.44,375.81,Fsakshi2_91,AHHA,91,F,ENG,stimuli_raw/wav/Fbhavya2.wav,155.32071000000005,155.68289,Fbhavya2_50,ADHA,50,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,652.91246,653.42809,Mnirbhay1_92,AHHA,92,M,ɦ,ENG,t_0414224
OthTgt,ɦ,dʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,308.05748,308.45133,Mrajesh1_93,AHHA,93,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Fbhavya2.wav,264.58,265.00495,Fbhavya2_91,AHHA,91,F,ɦ,ENG,t_0096397
TgtOth,ɦ,bʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,304.3652600000001,304.73,Mrajesh1_91,AHHA,91,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,HIN,stimuli_raw/wav/Fbhavya2.wav,268.29,268.63314,Fbhavya2_93,AHHA,93,F,ɦ,ENG,t_0094545
OthTgt,ɦ,bʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,377.71,378.09,Fsakshi2_92,AHHA,92,F,ENG,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,370.91,371.32,Mnirbhay2_93,AHHA,93,M,ɦ,ENG,t_0416835
TgtOth,ɦ,ɣ,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee1.wav,710.88793,711.3706900000002,FNiralee1_91,AHHA,91,F,ENG,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,655.8037,656.31934,Mnirbhay1_93,AHHA,93,M,ɦ,ENG,t_0994779
OthTgt,ɦ,ɣ,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee1.wav,710.88793,711.3706900000002,FNiralee1_91,AHHA,91,F,ENG,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,655.8037,656.31934,Mnirbhay1_93,AHHA,93,M,ɦ,ENG,t_0994779
TgtOth,ɦ,x,FNiralee,Fbhavya,Mrajesh,stimuli_raw/wav/FNiralee2.wav,359.61024,360.1,FNiralee2_92,AHHA,92,F,ENG,stimuli_raw/wav/Fbhavya2.wav,283.81891,284.18613,Fbhavya2_99,ARHA,99,F,HIN,stimuli_raw/wav/Mrajesh2.wav,245.02169,245.38223,Mrajesh2_91,AHHA,91,M,ɦ,ENG,t_0248710
OthTgt,ɦ,x,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,379.98,380.38,Fsakshi2_93,AHHA,93,F,ENG,stimuli_raw/wav/Fbhavya2.wav,281.78106,282.18449,Fbhavya2_98,ARHA,98,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,363.37,363.74,Mnirbhay2_91,AHHA,91,M,ɦ,ENG,t_0417757
TgtOth,ɦ,ɽʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,246.80321,247.21041,Mrajesh2_92,AHHA,92,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,402.06592,402.5,Mnirbhay2_100,ARTHA,100,M,HIN,stimuli_raw/wav/Fbhavya2.wav,268.29,268.63314,Fbhavya2_93,AHHA,93,F,ɦ,ENG,t_0841236
OthTgt,ɦ,ɽʱ,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee1.wav,715.26062,715.7484599999998,FNiralee1_93,AHHA,93,F,ENG,stimuli_raw/wav/Fbhavya1.wav,652.78583,653.14842,Fbhavya1_104,ARTHA,104,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,655.8037,656.31934,Mnirbhay1_93,AHHA,93,M,ɦ,ENG,t_0998247
TgtOth,ɦ,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,652.91246,653.42809,Mnirbhay1_92,AHHA,92,M,ENG,stimuli_raw/wav/Mrajesh1.wav,340.15351,340.55943,Mrajesh1_105,ARTA,105,M,HIN,stimuli_raw/wav/FNiralee1.wav,713.12009,713.6301900000002,FNiralee1_92,AHHA,92,F,ɦ,ENG,t_1134824
OthTgt,ɦ,ɽ,Fsakshi,Fbhavya,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,375.44,375.81,Fsakshi2_91,AHHA,91,F,ENG,stimuli_raw/wav/Fbhavya2.wav,295.981,296.32972,Fbhavya2_103,ARTA,103,F,HIN,stimuli_raw/wav/Mrajesh1.wav,304.3652600000001,304.73,Mrajesh1_91,AHHA,91,M,ɦ,ENG,t_0414382
TgtOth,ɦ,ɳ,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,266.47,266.83819,Fbhavya2_92,AHHA,92,F,ENG,stimuli_raw/wav/FNiralee2.wav,409.34166,409.81447,FNiralee2_108,ANRA,108,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,370.91,371.32,Mnirbhay2_93,AHHA,93,M,ɦ,ENG,t_0709239
OthTgt,ɦ,ɳ,Fbhavya,Fsakshi,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,268.29,268.63314,Fbhavya2_93,AHHA,93,F,ENG,stimuli_raw/wav/Fsakshi1.wav,367.37279,367.73,Fsakshi1_98,ANRA,98,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,363.37,363.74,Mnirbhay2_91,AHHA,91,M,ɦ,ENG,t_0712165
TgtOth,ɣ,kʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,392.45,392.86,Fsakshi2_96,ARRA,96,F,HIN,stimuli_raw/wav/Fbhavya2.wav,25.03,25.48153,Fbhavya2_6,AKHA,6,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_0424183
OthTgt,ɣ,kʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,23.67,24.19,Mnirbhay2_6,AKHA,6,M,ENG,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000002,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0100923
TgtOth,ɣ,g,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi1.wav,326.25,326.66,Fsakshi1_85,ARRA,85,F,HIN,stimuli_raw/wav/FNiralee2.wav,28.74,29.3642,FNiralee2_8,AGA,8,F,ENG,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,ɣ,HIN,t_1446415
OthTgt,ɣ,g,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,392.45,392.86,Fsakshi2_96,ARRA,96,F,HIN,stimuli_raw/wav/Fbhavya2.wav,33.5,33.89,Fbhavya2_9,AGA,9,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_0424221
TgtOth,ɣ,t͡ʃʰ,Mrajesh,Mnirbhay,Fsakshi,stimuli_raw/wav/Mrajesh2.wav,253.98066,254.41,Mrajesh2_95,ARRA,95,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,ENG,stimuli_raw/wav/Fsakshi2.wav,392.45,392.86,Fsakshi2_96,ARRA,96,F,ɣ,HIN,t_0845211
OthTgt,ɣ,t͡ʃʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,ENG,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000002,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0843474
TgtOth,ɣ,d͡ʒ,Fbhavya,Fsakshi,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,272.27,272.63788,Fbhavya2_94,ARRA,94,F,HIN,stimuli_raw/wav/Fsakshi2.wav,97.1,97.48,Fsakshi2_20,ADXA,20,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,380.64,381.08,Mnirbhay2_95,ARRA,95,M,ɣ,HIN,t_0712886
OthTgt,ɣ,d͡ʒ,Mrajesh,Mnirbhay,FNiralee,stimuli_raw/wav/Mrajesh2.wav,255.8061,256.21,Mrajesh2_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,129.03132,129.51,Mnirbhay1_21,ADXA,21,M,ENG,stimuli_raw/wav/FNiralee1.wav,767.99258,768.5383099999998,FNiralee1_94,ARRA,94,F,ɣ,HIN,t_0847861
TgtOth,ɣ,z,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,ENG,stimuli_raw/wav/Fbhavya2.wav,276.05,276.43267000000003,Fbhavya2_96,ARRA,96,F,ɣ,HIN,t_0101979
OthTgt,ɣ,z,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,ENG,stimuli_raw/wav/Fbhavya2.wav,276.05,276.43267000000003,Fbhavya2_96,ARRA,96,F,ɣ,HIN,t_0101979
TgtOth,ɣ,tʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,326.25,326.66,Fsakshi1_85,ARRA,85,F,HIN,stimuli_raw/wav/Fbhavya2.wav,141.25,141.64,Fbhavya2_45,ATHA,45,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_1447144
OthTgt,ɣ,tʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,255.8061,256.21,Mrajesh2_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,171.88,172.35,Mnirbhay2_45,ATHA,45,M,ENG,stimuli_raw/wav/Fbhavya2.wav,272.27,272.63788,Fbhavya2_94,ARRA,94,F,ɣ,HIN,t_0847102
TgtOth,ɣ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000002,Fbhavya1_99,ARRA,99,F,HIN,stimuli_raw/wav/FNiralee1.wav,374.75278,375.22,FNiralee1_47,ADA,47,F,ENG,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,ɣ,HIN,t_1303414
OthTgt,ɣ,d,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,183.3034,183.68,Mnirbhay2_48,ADA,48,M,ENG,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,ɣ,HIN,t_0843706
TgtOth,ɣ,n,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,390.17,390.55,Fsakshi2_95,ARRA,95,F,HIN,stimuli_raw/wav/Fbhavya2.wav,165.04,165.39,Fbhavya2_54,ANA,54,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_0422017
OthTgt,ɣ,n,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,313.17125,313.61104,Mrajesh1_95,ARRA,95,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,ENG,stimuli_raw/wav/Fbhavya2.wav,274.12,274.52841,Fbhavya2_95,ARRA,95,F,ɣ,HIN,t_0100412
TgtOth,ɣ,b,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,HIN,stimuli_raw/wav/FNiralee1.wav,475.01444,475.43082,FNiralee1_61,ABA,61,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_1298942
OthTgt,ɣ,b,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,388.0,388.44,Fsakshi2_94,ARRA,94,F,HIN,stimuli_raw/wav/FNiralee2.wav,213.11139,213.62,FNiralee2_63,ABA,63,F,ENG,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,ɣ,HIN,t_0419064
TgtOth,ɣ,m,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,474.39,474.84,Mnirbhay1_69,AMA,69,M,ENG,stimuli_raw/wav/Fbhavya2.wav,274.12,274.52841,Fbhavya2_95,ARRA,95,F,ɣ,HIN,t_0844727
OthTgt,ɣ,m,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,390.17,390.55,Fsakshi2_95,ARRA,95,F,HIN,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_0423344
TgtOth,ɣ,j,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,HIN,stimuli_raw/wav/FNiralee2.wav,240.37279,240.82,FNiralee2_68,AJA,68,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_1297802
OthTgt,ɣ,j,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,255.8061,256.21,Mrajesh2_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,491.13545,491.56,Mnirbhay1_70,AJA,70,M,ENG,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000002,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0848208
TgtOth,ɣ,ɾ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,326.25,326.66,Fsakshi1_85,ARRA,85,F,HIN,stimuli_raw/wav/Fbhavya2.wav,220.6,220.94,Fbhavya2_75,ARA,75,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_1447402
OthTgt,ɣ,ɾ,FNiralee,Fsakshi,Mrajesh,stimuli_raw/wav/FNiralee1.wav,772.46145,773.0997,FNiralee1_96,ARRA,96,F,HIN,stimuli_raw/wav/Fsakshi2.wav,305.22,305.62,Fsakshi2_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,ɣ,HIN,t_1003734
TgtOth,ɣ,l,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,252.21382000000003,252.62,Mrajesh2_94,ARRA,94,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,537.03,537.47,Mnirbhay1_76,ALA,76,M,ENG,stimuli_raw/wav/Fbhavya1.wav,619.0403299999998,619.4103700000002,Fbhavya1_99,ARRA,99,F,ɣ,HIN,t_0844860
OthTgt,ɣ,l,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,330.29,330.64,Fsakshi1_87,ARRA,87,F,HIN,stimuli_raw/wav/Fbhavya2.wav,227.58,227.9,Fbhavya2_77,ALA,77,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,380.64,381.08,Mnirbhay2_95,ARRA,95,M,ɣ,HIN,t_1452245
TgtOth,ɣ,ʃ,Fbhavya,Fsakshi,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,276.05,276.43267000000003,Fbhavya2_96,ARRA,96,F,HIN,stimuli_raw/wav/Fsakshi1.wav,288.0,288.27,Fsakshi1_73,AXA,73,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_0718893
OthTgt,ɣ,ʃ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,326.25,326.66,Fsakshi1_85,ARRA,85,F,HIN,stimuli_raw/wav/Fbhavya1.wav,551.5583799999998,551.93508,Fbhavya1_86,AXA,86,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,677.57849,678.29669,Mnirbhay1_96,ARRA,96,M,ɣ,HIN,t_1448688
TgtOth,ɣ,s,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,390.17,390.55,Fsakshi2_95,ARRA,95,F,HIN,stimuli_raw/wav/Fbhavya2.wav,260.44,260.83946000000003,Fbhavya2_90,ASA,90,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,675.0923799999998,675.62643,Mnirbhay1_95,ARRA,95,M,ɣ,HIN,t_0422312
OthTgt,ɣ,s,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya1.wav,615.1795900000002,615.54963,Fbhavya1_97,ARRA,97,F,HIN,stimuli_raw/wav/FNiralee1.wav,693.8913,694.39174,FNiralee1_88,ASA,88,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,377.08,377.54,Mnirbhay2_94,ARRA,94,M,ɣ,HIN,t_1299151
TgtOth,ɣ,ɦ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,315.02057,315.40385,Mrajesh1_96,ARRA,96,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,652.91246,653.42809,Mnirbhay1_92,AHHA,92,M,ENG,stimuli_raw/wav/Fbhavya1.wav,617.15313,617.52317,Fbhavya1_98,ARRA,98,F,ɣ,HIN,t_0102578
OthTgt,ɣ,ɦ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,326.25,326.66,Fsakshi1_85,ARRA,85,F,HIN,stimuli_raw/wav/Fbhavya1.wav,597.50397,597.8620900000002,Fbhavya1_94,AHHA,94,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,ɣ,HIN,t_1448746
TgtOth,x,kʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,338.54,338.92,Fsakshi1_89,ARHA,89,F,HIN,stimuli_raw/wav/Fbhavya1.wav,38.87,39.26,Fbhavya1_4,AKHA,4,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,698.53598,698.9963700000002,Mnirbhay1_98,ARHA,98,M,x,HIN,t_1457819
OthTgt,x,kʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,262.13946,262.59,Mrajesh2_98,ARHA,98,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,20.64,21.19,Mnirbhay2_5,AKHA,5,M,ENG,stimuli_raw/wav/Fbhavya1.wav,636.50444,636.91887,Fbhavya1_102,ARHA,102,F,x,HIN,t_0850278
TgtOth,x,g,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,398.79,399.17,Fsakshi2_97,ARHA,97,F,HIN,stimuli_raw/wav/Fbhavya1.wav,56.22,56.618730000000006,Fbhavya1_7,AGA,7,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,389.84,390.35,Mnirbhay2_97,ARHA,97,M,x,HIN,t_0427825
OthTgt,x,g,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya2.wav,283.81891,284.18613,Fbhavya2_99,ARHA,99,F,HIN,stimuli_raw/wav/FNiralee1.wav,90.87186,91.33874,FNiralee1_9,AGA,9,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,695.99463,696.52868,Mnirbhay1_97,ARHA,97,M,x,HIN,t_0724747
TgtOth,x,t͡ʃʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,398.79,399.17,Fsakshi2_97,ARHA,97,F,HIN,stimuli_raw/wav/Fbhavya1.wav,136.90851,137.37327,Fbhavya1_18,ATXHA,18,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,701.40881,701.85078,Mnirbhay1_99,ARHA,99,M,x,HIN,t_0427893
