AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,d,ENG,t_0643517,TGT,stimuli_raw/wav/Fbhavya2.wav,46,Fbhavya2_46,ENG,145.50789,145.14,d,False,Fbhavya,ADA,0.3564254354692181
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,179.68636999999995,180.10131,Mnirbhay2_47,ADA,47,M,d,ENG,t_0357026,TGT,stimuli_raw/wav/Fsakshi2.wav,48,Fsakshi2_48,ENG,205.56,205.24572,d,False,Fsakshi,ADA,0.3183037200202288
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,183.3034,183.68,Mnirbhay2_48,ADA,48,M,d,ENG,t_0357927,TGT,stimuli_raw/wav/Fsakshi2.wav,48,Fsakshi2_48,ENG,205.56,205.24572,d,False,Fsakshi,ADA,0.31223715056623197
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,179.71,180.13,Mrajesh1_46,ADA,46,M,d,ENG,t_0645226,TGT,stimuli_raw/wav/Fbhavya2.wav,47,Fbhavya2_47,ENG,147.34769,146.99549,d,False,Fbhavya,ADA,0.31085459135895366
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,dʱ,HIN,t_1405346,TGT,stimuli_raw/wav/Fsakshi1.wav,49,Fsakshi1_49,HIN,180.63,180.38,dʱ,False,Fsakshi,ADHA,0.33701067588600336
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_1235892,TGT,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,False,Fbhavya,ADHA,0.3567935023932781
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,dʱ,HIN,t_0359793,TGT,stimuli_raw/wav/Fsakshi2.wav,49,Fsakshi2_49,HIN,212.66,212.33605,dʱ,False,Fsakshi,ADHA,0.32767194504785524
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90636999999998,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_0652908,TGT,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20508999999998,dʱ,False,Fbhavya,ADHA,0.2799679193398753
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,199.37,199.8,Mnirbhay2_51,ADHA,51,M,dʱ,HIN,t_1404183,TGT,stimuli_raw/wav/Fsakshi1.wav,49,Fsakshi1_49,HIN,180.63,180.38,dʱ,False,Fsakshi,ADHA,0.3408165796716206
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,190.81563,191.2513,Mrajesh1_49,ADHA,49,M,dʱ,HIN,t_1237132,TGT,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,False,Fbhavya,ADHA,0.3221804166846376
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_1404211,TGT,stimuli_raw/wav/Fsakshi1.wav,49,Fsakshi1_49,HIN,180.63,180.38,dʱ,False,Fsakshi,ADHA,0.3152210665684316
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_1233732,TGT,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,dʱ,False,Fbhavya,ADHA,0.33830471929980427
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_1406659,TGT,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,False,Fsakshi,ADHA,0.32618943033523995
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90636999999998,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_1238310,TGT,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,False,Fbhavya,ADHA,0.31333502252298734
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1237270,TGT,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,False,Fbhavya,ADHA,0.3617476415009385
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_0361135,TGT,stimuli_raw/wav/Fsakshi2.wav,50,Fsakshi2_50,HIN,214.73746,214.45847999999998,dʱ,False,Fsakshi,ADHA,0.30419533070407745
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1233826,TGT,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,dʱ,False,Fbhavya,ADHA,0.3615193737562891
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_1409155,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.30912483706066424
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_0358783,TGT,stimuli_raw/wav/Fsakshi2.wav,49,Fsakshi2_49,HIN,212.66,212.33605,dʱ,False,Fsakshi,ADHA,0.3016055120403051
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,192.64545,193.08,Mrajesh1_50,ADHA,50,M,dʱ,HIN,t_1235045,TGT,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,dʱ,False,Fbhavya,ADHA,0.2904066322825881
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1238446,TGT,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,False,Fbhavya,ADHA,0.3609850396542867
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,dʱ,HIN,t_0360093,TGT,stimuli_raw/wav/Fsakshi2.wav,49,Fsakshi2_49,HIN,212.66,212.33605,dʱ,False,Fsakshi,ADHA,0.32767194504785524
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0653214,TGT,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20508999999998,dʱ,False,Fbhavya,ADHA,0.30449301101765003
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,dʱ,HIN,t_1410518,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.3262995053249278
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_1238506,TGT,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,False,Fbhavya,ADHA,0.3609850396542867
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,dʱ,HIN,t_1409324,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.3271229170210414
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,dʱ,HIN,t_1409385,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.33500922628746455
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,194.50738,194.90636999999998,Mrajesh1_51,ADHA,51,M,dʱ,HIN,t_0652128,TGT,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071000000002,dʱ,False,Fbhavya,ADHA,0.3022999638421132
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,dʱ,HIN,t_1406983,TGT,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,False,Fsakshi,ADHA,0.32618943033523995
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0651042,TGT,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071000000002,dʱ,False,Fbhavya,ADHA,0.32970829174876914
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_1237475,TGT,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,False,Fbhavya,ADHA,0.34532533827492734
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,dʱ,HIN,t_1409426,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.3262995053249278
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,dʱ,HIN,t_1409492,TGT,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA,0.3271229170210414
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,192.64545,193.08,Mrajesh1_50,ADHA,50,M,dʱ,HIN,t_0651107,TGT,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071000000002,dʱ,False,Fbhavya,ADHA,0.29452025446586044
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,dʱ,HIN,t_1407117,TGT,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,False,Fsakshi,ADHA,0.35894885305994023
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0652290,TGT,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071000000002,dʱ,False,Fbhavya,ADHA,0.32970829174876914
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0372220,TGT,stimuli_raw/wav/Fsakshi2.wav,62,Fsakshi2_62,ENG,261.18532999999996,260.76,b,False,Fsakshi,ABA,0.2959325334467584
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_1252220,TGT,stimuli_raw/wav/Fbhavya1.wav,65,Fbhavya1_65,ENG,428.76003,428.38,b,False,Fbhavya,ABA,0.2882205007334709
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_0659677,TGT,stimuli_raw/wav/Fbhavya2.wav,55,Fbhavya2_55,ENG,169.05561,168.64,b,False,Fbhavya,ABA,0.3692773611027267
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0371368,TGT,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA,0.3082368397083008
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0374189,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.32587240008374374
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_0666131,TGT,stimuli_raw/wav/Fbhavya2.wav,61,Fbhavya2_61,ENG,184.7621,184.3815,b,False,Fbhavya,ABA,0.27864508089217865
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663446,TGT,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA,0.36903031794608304
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0370484,TGT,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA,0.3082368397083008
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_0374253,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.3004269419282918
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0666215,TGT,stimuli_raw/wav/Fbhavya2.wav,61,Fbhavya2_61,ENG,184.7621,184.3815,b,False,Fbhavya,ABA,0.33018293575864266
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_0370574,TGT,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA,0.2608836705998867
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663498,TGT,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA,0.36903031794608304
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,241.61,242.01,Mnirbhay2_61,ABA,61,M,b,ENG,t_0370620,TGT,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA,0.26763062609044613
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663511,TGT,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA,0.36903031794608304
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_0661750,TGT,stimuli_raw/wav/Fbhavya2.wav,56,Fbhavya2_56,ENG,170.87753999999998,170.50368999999998,b,False,Fbhavya,ABA,0.32068903246834446
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0375288,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.30428282177050087
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1248860,TGT,stimuli_raw/wav/Fbhavya1.wav,63,Fbhavya1_63,ENG,414.02,413.63,b,False,Fbhavya,ABA,0.33376573727469266
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,248.3,248.7,Mnirbhay2_63,ABA,63,M,b,ENG,t_0375341,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.3048074857659238
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,248.3,248.7,Mnirbhay2_63,ABA,63,M,b,ENG,t_0374444,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.3048074857659238
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_1251623,TGT,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,b,False,Fbhavya,ABA,0.2915347906247716
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0670024,TGT,stimuli_raw/wav/Fbhavya2.wav,63,Fbhavya2_63,ENG,188.62993,188.27312,b,False,Fbhavya,ABA,0.35124803664472987
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,241.61,242.01,Mnirbhay2_61,ABA,61,M,b,ENG,t_0370750,TGT,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA,0.26763062609044613
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,b,ENG,t_0662792,TGT,stimuli_raw/wav/Fbhavya2.wav,56,Fbhavya2_56,ENG,170.87753999999998,170.50368999999998,b,False,Fbhavya,ABA,0.314246905999176
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0374508,TGT,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264.0,b,False,Fsakshi,ABA,0.30428282177050087
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0656514,TGT,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA,0.3862814957755221
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_0367956,TGT,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA,0.30224945301817024
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_0366394,TGT,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,False,Fsakshi,ANA,0.2902914747019299
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1244139,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,False,Fbhavya,ANA,0.3316207438003334
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_1243392,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,False,Fbhavya,ANA,0.3442810222608181
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0366434,TGT,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,False,Fsakshi,ANA,0.33901881240037995
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0658148,TGT,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA,0.3361366678221859
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1413612,TGT,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,False,Fsakshi,ANA,0.35553855628400105
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1244249,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,False,Fbhavya,ANA,0.3316207438003334
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1411302,TGT,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA,0.348174511205261
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_1241933,TGT,stimuli_raw/wav/Fbhavya1.wav,53,Fbhavya1_53,ENG,358.27,357.86,n,False,Fbhavya,ANA,0.340329843966224
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1411312,TGT,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA,0.3134727344940587
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_0368155,TGT,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA,0.28717348541541715
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0656712,TGT,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA,0.3862814957755221
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0658263,TGT,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA,0.3855713080827051
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_0369750,TGT,stimuli_raw/wav/Fsakshi2.wav,54,Fsakshi2_54,ENG,229.46,229.07,n,False,Fsakshi,ANA,0.2803112159443765
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1244343,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,False,Fbhavya,ANA,0.3356083553658789
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_1411427,TGT,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA,0.30452129033508335
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1413831,TGT,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,False,Fsakshi,ANA,0.3218364844617667
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1241285,TGT,stimuli_raw/wav/Fbhavya1.wav,52,Fbhavya1_52,ENG,356.0774,355.67,n,False,Fbhavya,ANA,0.33672442009362163
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0655300,TGT,stimuli_raw/wav/Fbhavya2.wav,52,Fbhavya2_52,ENG,161.54,161.16,n,False,Fbhavya,ANA,0.36733333510026467
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1415415,TGT,stimuli_raw/wav/Fsakshi1.wav,54,Fsakshi1_54,ENG,195.1,194.7,n,False,Fsakshi,ANA,0.30386896462286345
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0367512,TGT,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA,0.35578024930951807
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0659171,TGT,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA,0.3361366678221859
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0378475,TGT,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,False,Fsakshi,ABHA,0.31827752301206264
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0670686,TGT,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,False,Fbhavya,ABHA,0.2910351163414612
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0377349,TGT,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,False,Fsakshi,ABHA,0.28750784615246777
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0675282,TGT,stimuli_raw/wav/Fbhavya2.wav,66,Fbhavya2_66,HIN,196.56,196.17,bʱ,False,Fbhavya,ABHA,0.27026218612185277
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0380985,TGT,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,False,Fsakshi,ABHA,0.3014114446054141
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,bʱ,HIN,t_1256021,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,False,Fbhavya,ABHA,0.2823363609579099
