#file onset offset #item word interval
stimuli_raw/wav/Mnirbhay1.wav 695.99463 696.52868 Mnirbhay1_97 ARHA 97
stimuli_raw/wav/Mnirbhay1.wav 698.53598 698.99637 Mnirbhay1_98 ARHA 98
stimuli_raw/wav/Mnirbhay1.wav 701.40881 701.85078 Mnirbhay1_99 ARHA 99
stimuli_raw/wav/Mnirbhay1.wav 718.05660 718.57224 Mnirbhay1_100 ARTHA 100
stimuli_raw/wav/Mnirbhay1.wav 720.39538 721.00309 Mnirbhay1_101 ARTHA 101
stimuli_raw/wav/Mnirbhay1.wav 722.95515 723.54445 Mnirbhay1_102 ARTHA 102
stimuli_raw/wav/Mnirbhay1.wav 737.92155 738.40035 Mnirbhay1_103 ARTA 103
stimuli_raw/wav/Mnirbhay1.wav 740.16825 740.64706 Mnirbhay1_104 ARTA 104
stimuli_raw/wav/Mnirbhay1.wav 742.47020 742.98584 Mnirbhay1_105 ARTA 105
stimuli_raw/wav/Mnirbhay1.wav 758.73893 759.21774 Mnirbhay1_106 ANRA 106
stimuli_raw/wav/Mnirbhay1.wav 761.16979 761.66701 Mnirbhay1_107 ANRA 107
stimuli_raw/wav/Mnirbhay1.wav 763.84005 764.31886 Mnirbhay1_108 ANRA 108
stimuli_raw/wav/Fbhavya1.wav 20.35000 20.77837 Fbhavya1_1 AKA 1
stimuli_raw/wav/Fbhavya1.wav 22.44000 22.84000 Fbhavya1_2 AKA 2
stimuli_raw/wav/Fbhavya1.wav 24.57000 24.98000 Fbhavya1_3 AKA 3
stimuli_raw/wav/Fbhavya1.wav 38.87000 39.26000 Fbhavya1_4 AKHA 4
stimuli_raw/wav/Fbhavya1.wav 40.87000 41.29000 Fbhavya1_5 AKHA 5
stimuli_raw/wav/Fbhavya1.wav 42.90000 43.35000 Fbhavya1_6 AKHA 6
stimuli_raw/wav/Fbhavya1.wav 56.22000 56.61873 Fbhavya1_7 AGA 7
stimuli_raw/wav/Fbhavya1.wav 58.22000 58.61000 Fbhavya1_8 AGA 8
stimuli_raw/wav/Fbhavya1.wav 60.24000 60.69581 Fbhavya1_9 AGA 9
stimuli_raw/wav/Fbhavya1.wav 74.46000 74.87529 Fbhavya1_10 AGHA 10
stimuli_raw/wav/Fbhavya1.wav 76.48000 76.92138 Fbhavya1_11 AGHA 11
stimuli_raw/wav/Fbhavya1.wav 78.43000 78.85730 Fbhavya1_12 AGHA 12
stimuli_raw/wav/Fbhavya1.wav 114.12000 114.51000 Fbhavya1_13 ATXA 13
stimuli_raw/wav/Fbhavya1.wav 116.04000 116.44672 Fbhavya1_14 ATXA 14
stimuli_raw/wav/Fbhavya1.wav 118.07000 118.49498 Fbhavya1_15 ATXA 15
stimuli_raw/wav/Fbhavya1.wav 132.92457 133.32595 Fbhavya1_16 ATXHA 16
stimuli_raw/wav/Fbhavya1.wav 134.73685 135.13849 Fbhavya1_17 ATXHA 17
stimuli_raw/wav/Fbhavya1.wav 136.90851 137.37327 Fbhavya1_18 ATXHA 18
stimuli_raw/wav/Fbhavya1.wav 151.80210 152.18549 Fbhavya1_19 ADXA 19
stimuli_raw/wav/Fbhavya1.wav 153.72406 154.12737 Fbhavya1_20 ADXA 20
stimuli_raw/wav/Fbhavya1.wav 155.72000 156.16386 Fbhavya1_21 ADXA 21
stimuli_raw/wav/Fbhavya1.wav 170.38181 170.79595 Fbhavya1_22 AZA 22
stimuli_raw/wav/Fbhavya1.wav 172.56227 172.99696 Fbhavya1_23 AZA 23
stimuli_raw/wav/Fbhavya1.wav 174.79101 175.15000 Fbhavya1_24 AZA 24
stimuli_raw/wav/Fbhavya1.wav 193.03361 193.47174 Fbhavya1_25 ADXHA 25
stimuli_raw/wav/Fbhavya1.wav 195.16689 195.58000 Fbhavya1_26 ADXHA 26
stimuli_raw/wav/Fbhavya1.wav 197.23000 197.66000 Fbhavya1_27 ADXHA 27
stimuli_raw/wav/Fbhavya1.wav 210.93129 211.27800 Fbhavya1_28 ATRA 28
stimuli_raw/wav/Fbhavya1.wav 212.75891 213.11000 Fbhavya1_29 ATRA 29
stimuli_raw/wav/Fbhavya1.wav 214.91341 215.28983 Fbhavya1_30 ATRA 30
stimuli_raw/wav/Fbhavya1.wav 229.09290 229.46573 Fbhavya1_31 ATRHA 31
stimuli_raw/wav/Fbhavya1.wav 230.94251 231.31000 Fbhavya1_32 ATRHA 32
stimuli_raw/wav/Fbhavya1.wav 232.99000 233.38000 Fbhavya1_33 ATRHA 33
stimuli_raw/wav/Fbhavya1.wav 243.83139 244.21963 Fbhavya1_34 ADRA 34
stimuli_raw/wav/Fbhavya1.wav 245.69698 246.03000 Fbhavya1_35 ADRA 35
stimuli_raw/wav/Fbhavya1.wav 247.88000 248.26000 Fbhavya1_36 ADRA 36
stimuli_raw/wav/Fbhavya1.wav 260.60912 260.99617 Fbhavya1_37 ADRHA 37
stimuli_raw/wav/Fbhavya1.wav 262.86690 263.24319 Fbhavya1_38 ADRHA 38
stimuli_raw/wav/Fbhavya1.wav 265.13000 265.54397 Fbhavya1_39 ADRHA 39
stimuli_raw/wav/Fbhavya1.wav 280.84359 281.20185 Fbhavya1_40 ATA 40
stimuli_raw/wav/Fbhavya1.wav 282.95000 283.34586 Fbhavya1_41 ATA 41
stimuli_raw/wav/Fbhavya1.wav 285.07000 285.50107 Fbhavya1_42 ATA 42
stimuli_raw/wav/Fbhavya1.wav 299.55640 299.99011 Fbhavya1_43 ATHA 43
stimuli_raw/wav/Fbhavya1.wav 301.67338 302.12617 Fbhavya1_44 ATHA 44
stimuli_raw/wav/Fbhavya1.wav 303.84758 304.27806 Fbhavya1_45 ATHA 45
stimuli_raw/wav/Fbhavya1.wav 318.58988 318.97445 Fbhavya1_46 ADA 46
stimuli_raw/wav/Fbhavya1.wav 320.82000 321.21000 Fbhavya1_47 ADA 47
stimuli_raw/wav/Fbhavya1.wav 323.04000 323.44000 Fbhavya1_48 ADA 48
stimuli_raw/wav/Fbhavya1.wav 339.23157 339.63549 Fbhavya1_49 ADHA 49
stimuli_raw/wav/Fbhavya1.wav 341.24810 341.64000 Fbhavya1_50 ADHA 50
stimuli_raw/wav/Fbhavya1.wav 343.41385 343.81776 Fbhavya1_51 ADHA 51
stimuli_raw/wav/Fbhavya1.wav 355.67000 356.07740 Fbhavya1_52 ANA 52
stimuli_raw/wav/Fbhavya1.wav 357.86000 358.27000 Fbhavya1_53 ANA 53
stimuli_raw/wav/Fbhavya1.wav 360.05000 360.44001 Fbhavya1_54 ANA 54
stimuli_raw/wav/Fbhavya1.wav 372.54633 372.91319 Fbhavya1_55 APA 55
stimuli_raw/wav/Fbhavya1.wav 374.63614 375.00000 Fbhavya1_56 APA 56
stimuli_raw/wav/Fbhavya1.wav 376.76000 377.17000 Fbhavya1_57 APA 57
stimuli_raw/wav/Fbhavya1.wav 392.06584 392.45000 Fbhavya1_58 APA 58
stimuli_raw/wav/Fbhavya1.wav 394.14000 394.55000 Fbhavya1_59 APA 59
stimuli_raw/wav/Fbhavya1.wav 396.27000 396.69000 Fbhavya1_60 APA 60
stimuli_raw/wav/Fbhavya1.wav 409.47000 409.88389 Fbhavya1_61 ABA 61
stimuli_raw/wav/Fbhavya1.wav 411.59000 412.01642 Fbhavya1_62 ABA 62
stimuli_raw/wav/Fbhavya1.wav 413.63000 414.02000 Fbhavya1_63 ABA 63
stimuli_raw/wav/Fbhavya1.wav 426.15000 426.54848 Fbhavya1_64 ABA 64
stimuli_raw/wav/Fbhavya1.wav 428.38000 428.76003 Fbhavya1_65 ABA 65
stimuli_raw/wav/Fbhavya1.wav 430.66000 431.05113 Fbhavya1_66 ABA 66
stimuli_raw/wav/Fbhavya1.wav 440.97000 441.37087 Fbhavya1_67 ABHA 67
stimuli_raw/wav/Fbhavya1.wav 442.94000 443.32962 Fbhavya1_68 ABHA 68
stimuli_raw/wav/Fbhavya1.wav 445.09000 445.47325 Fbhavya1_69 ABHA 69
stimuli_raw/wav/Fbhavya1.wav 458.79000 459.16000 Fbhavya1_70 AMA 70
stimuli_raw/wav/Fbhavya1.wav 460.75000 461.12842 Fbhavya1_71 AMA 71
stimuli_raw/wav/Fbhavya1.wav 463.13000 463.54000 Fbhavya1_72 AMA 72
stimuli_raw/wav/Fbhavya1.wav 478.28000 478.67036 Fbhavya1_73 AJA 73
stimuli_raw/wav/Fbhavya1.wav 480.43426 480.82000 Fbhavya1_74 AJA 74
stimuli_raw/wav/Fbhavya1.wav 482.43522 482.78475 Fbhavya1_75 AJA 75
stimuli_raw/wav/Fbhavya1.wav 497.63769 497.98145 Fbhavya1_76 ARA 76
stimuli_raw/wav/Fbhavya1.wav 499.78126 500.16902 Fbhavya1_77 ARA 77
stimuli_raw/wav/Fbhavya1.wav 501.83000 502.17514 Fbhavya1_78 ARA 78
stimuli_raw/wav/Fbhavya1.wav 514.90000 515.26385 Fbhavya1_79 ALA 79
stimuli_raw/wav/Fbhavya1.wav 516.90448 517.24344 Fbhavya1_80 ALA 80
stimuli_raw/wav/Fbhavya1.wav 518.86482 519.19947 Fbhavya1_81 ALA 81
stimuli_raw/wav/Fbhavya1.wav 530.10344 530.45017 Fbhavya1_82 AVLA 82
stimuli_raw/wav/Fbhavya1.wav 532.08000 532.46020 Fbhavya1_83 AVLA 83
stimuli_raw/wav/Fbhavya1.wav 534.08000 534.47023 Fbhavya1_84 AVLA 84
stimuli_raw/wav/Fbhavya1.wav 549.42038 549.79708 Fbhavya1_85 AXA 85
stimuli_raw/wav/Fbhavya1.wav 551.55838 551.93508 Fbhavya1_86 AXA 86
stimuli_raw/wav/Fbhavya1.wav 553.49274 553.85928 Fbhavya1_87 AXA 87
stimuli_raw/wav/Fbhavya1.wav 564.94465 565.32762 Fbhavya1_88 AXRA 88
stimuli_raw/wav/Fbhavya1.wav 566.85417 567.24000 Fbhavya1_89 AXRA 89
stimuli_raw/wav/Fbhavya1.wav 568.85000 569.27000 Fbhavya1_90 AXRA 90
stimuli_raw/wav/Fbhavya1.wav 581.61604 582.00153 Fbhavya1_91 ASA 91
stimuli_raw/wav/Fbhavya1.wav 583.61138 583.96000 Fbhavya1_92 ASA 92
stimuli_raw/wav/Fbhavya1.wav 585.50872 585.89054 Fbhavya1_93 ASA 93
stimuli_raw/wav/Fbhavya1.wav 597.50397 597.86209 Fbhavya1_94 AHHA 94
stimuli_raw/wav/Fbhavya1.wav 599.37000 599.75428 Fbhavya1_95 AHHA 95
stimuli_raw/wav/Fbhavya1.wav 601.31716 601.67000 Fbhavya1_96 AHHA 96
stimuli_raw/wav/Fbhavya1.wav 615.17959 615.54963 Fbhavya1_97 ARRA 97
stimuli_raw/wav/Fbhavya1.wav 617.15313 617.52317 Fbhavya1_98 ARRA 98
stimuli_raw/wav/Fbhavya1.wav 619.04033 619.41037 Fbhavya1_99 ARRA 99
stimuli_raw/wav/Fbhavya1.wav 632.49827 632.91270 Fbhavya1_100 ARHA 100
stimuli_raw/wav/Fbhavya1.wav 634.52019 634.94718 Fbhavya1_101 ARHA 101
stimuli_raw/wav/Fbhavya1.wav 636.50444 636.91887 Fbhavya1_102 ARHA 102
stimuli_raw/wav/Fbhavya1.wav 650.79154 651.15414 Fbhavya1_103 ARTHA 103
stimuli_raw/wav/Fbhavya1.wav 652.78583 653.14842 Fbhavya1_104 ARTHA 104
stimuli_raw/wav/Fbhavya1.wav 654.86252 655.25808 Fbhavya1_105 ARTHA 105
stimuli_raw/wav/Fbhavya1.wav 667.85559 668.21979 Fbhavya1_106 ARTA 106
stimuli_raw/wav/Fbhavya1.wav 669.71425 670.06589 Fbhavya1_107 ARTA 107
stimuli_raw/wav/Fbhavya1.wav 671.53524 671.87432 Fbhavya1_108 ARTA 108
stimuli_raw/wav/Fbhavya1.wav 685.35135 685.68661 Fbhavya1_109 ANRA 109
stimuli_raw/wav/Fbhavya1.wav 687.26899 687.63319 Fbhavya1_110 ANRA 110
stimuli_raw/wav/Fbhavya1.wav 689.41650 689.76814 Fbhavya1_111 ANRA 111
stimuli_raw/wav/Fsakshi1.wav 26.58000 26.97000 Fsakshi1_1 AKA 1
stimuli_raw/wav/Fsakshi1.wav 28.72000 29.12000 Fsakshi1_2 AKA 2
stimuli_raw/wav/Fsakshi1.wav 31.08000 31.51000 Fsakshi1_3 AKA 3
stimuli_raw/wav/Fsakshi1.wav 34.18000 34.72000 Fsakshi1_4 AKHA 4
stimuli_raw/wav/Fsakshi1.wav 36.75000 37.26000 Fsakshi1_5 AKHA 5
stimuli_raw/wav/Fsakshi1.wav 39.43000 39.94000 Fsakshi1_6 AKHA 6
stimuli_raw/wav/Fsakshi1.wav 43.30000 43.75000 Fsakshi1_7 AGA 7
stimuli_raw/wav/Fsakshi1.wav 45.49000 45.92000 Fsakshi1_8 AGA 8
stimuli_raw/wav/Fsakshi1.wav 47.72000 48.16000 Fsakshi1_9 AGA 9
stimuli_raw/wav/Fsakshi1.wav 51.37000 51.93000 Fsakshi1_10 AGHA 10
stimuli_raw/wav/Fsakshi1.wav 53.77000 54.25000 Fsakshi1_11 AGHA 11
stimuli_raw/wav/Fsakshi1.wav 56.20000 56.63000 Fsakshi1_12 AGHA 12
stimuli_raw/wav/Fsakshi1.wav 61.26000 61.61000 Fsakshi1_13 ATXA 13
stimuli_raw/wav/Fsakshi1.wav 63.64000 64.06000 Fsakshi1_14 ATXA 14
stimuli_raw/wav/Fsakshi1.wav 66.11000 66.47000 Fsakshi1_15 ATXA 15
stimuli_raw/wav/Fsakshi1.wav 71.22000 71.61000 Fsakshi1_16 ATXHA 16
stimuli_raw/wav/Fsakshi1.wav 73.59000 73.89000 Fsakshi1_17 ATXHA 17
stimuli_raw/wav/Fsakshi1.wav 75.96000 76.25000 Fsakshi1_18 ATXHA 18
stimuli_raw/wav/Fsakshi1.wav 80.60000 80.88000 Fsakshi1_19 ADXA 19
stimuli_raw/wav/Fsakshi1.wav 82.72000 83.08000 Fsakshi1_20 ADXA 20
stimuli_raw/wav/Fsakshi1.wav 85.17000 85.42000 Fsakshi1_21 ADXA 21
stimuli_raw/wav/Fsakshi1.wav 90.30837 90.68000 Fsakshi1_22 AZA 22
stimuli_raw/wav/Fsakshi1.wav 92.22000 92.63000 Fsakshi1_23 AZA 23
stimuli_raw/wav/Fsakshi1.wav 94.47000 94.87000 Fsakshi1_24 AZA 24
stimuli_raw/wav/Fsakshi1.wav 99.57696 99.94000 Fsakshi1_25 ADXHA 25
stimuli_raw/wav/Fsakshi1.wav 101.56000 101.99000 Fsakshi1_26 ADXHA 26
stimuli_raw/wav/Fsakshi1.wav 103.81796 104.19000 Fsakshi1_27 ADXHA 27
stimuli_raw/wav/Fsakshi1.wav 110.02914 110.42000 Fsakshi1_28 ATRA 28
stimuli_raw/wav/Fsakshi1.wav 112.76914 113.12000 Fsakshi1_29 ATRA 29
stimuli_raw/wav/Fsakshi1.wav 115.29000 115.72000 Fsakshi1_30 ATRA 30
stimuli_raw/wav/Fsakshi1.wav 120.27000 120.73000 Fsakshi1_31 ATRHA 31
stimuli_raw/wav/Fsakshi1.wav 122.57000 122.98000 Fsakshi1_32 ATRHA 32
stimuli_raw/wav/Fsakshi1.wav 124.93796 125.34000 Fsakshi1_33 ATRHA 33
stimuli_raw/wav/Fsakshi1.wav 131.60932 131.97000 Fsakshi1_34 ADRA 34
stimuli_raw/wav/Fsakshi1.wav 133.85000 134.23074 Fsakshi1_35 ADRA 35
stimuli_raw/wav/Fsakshi1.wav 136.02507 136.42000 Fsakshi1_36 ADRA 36
stimuli_raw/wav/Fsakshi1.wav 140.90692 141.31000 Fsakshi1_37 ADRHA 37
stimuli_raw/wav/Fsakshi1.wav 143.10779 143.51000 Fsakshi1_38 ADRHA 38
stimuli_raw/wav/Fsakshi1.wav 145.33000 145.76000 Fsakshi1_39 ADRHA 39
stimuli_raw/wav/Fsakshi1.wav 150.68000 151.10000 Fsakshi1_40 ATA 40
stimuli_raw/wav/Fsakshi1.wav 153.03000 153.44000 Fsakshi1_41 ATA 41
stimuli_raw/wav/Fsakshi1.wav 155.36000 155.74000 Fsakshi1_42 ATA 42
stimuli_raw/wav/Fsakshi1.wav 160.69000 161.13000 Fsakshi1_43 ATHA 43
stimuli_raw/wav/Fsakshi1.wav 162.93000 163.34000 Fsakshi1_44 ATHA 44
stimuli_raw/wav/Fsakshi1.wav 165.30569 165.71000 Fsakshi1_45 ATHA 45
stimuli_raw/wav/Fsakshi1.wav 170.66000 170.89000 Fsakshi1_46 ADA 46
stimuli_raw/wav/Fsakshi1.wav 172.74000 172.96000 Fsakshi1_47 ADA 47
stimuli_raw/wav/Fsakshi1.wav 174.94000 175.18000 Fsakshi1_48 ADA 48
stimuli_raw/wav/Fsakshi1.wav 180.38000 180.63000 Fsakshi1_49 ADHA 49
stimuli_raw/wav/Fsakshi1.wav 182.56000 182.82000 Fsakshi1_50 ADHA 50
stimuli_raw/wav/Fsakshi1.wav 184.92552 185.22000 Fsakshi1_51 ADHA 51
stimuli_raw/wav/Fsakshi1.wav 190.13000 190.52000 Fsakshi1_52 ANA 52
stimuli_raw/wav/Fsakshi1.wav 192.37000 192.74000 Fsakshi1_53 ANA 53
stimuli_raw/wav/Fsakshi1.wav 194.70000 195.10000 Fsakshi1_54 ANA 54
stimuli_raw/wav/Fsakshi1.wav 212.06000 212.53000 Fsakshi1_55 APA 55
stimuli_raw/wav/Fsakshi1.wav 215.52000 216.04000 Fsakshi1_56 APA 56
stimuli_raw/wav/Fsakshi1.wav 217.93000 218.38000 Fsakshi1_57 APA 57
stimuli_raw/wav/Fsakshi1.wav 223.57000 223.96000 Fsakshi1_58 APHA 58
stimuli_raw/wav/Fsakshi1.wav 225.75000 226.14000 Fsakshi1_59 APHA 59
stimuli_raw/wav/Fsakshi1.wav 227.86000 228.24000 Fsakshi1_60 APHA 60
stimuli_raw/wav/Fsakshi1.wav 253.28000 253.67000 Fsakshi1_61 AJA 61
stimuli_raw/wav/Fsakshi1.wav 255.19000 255.58000 Fsakshi1_62 AJA 62
stimuli_raw/wav/Fsakshi1.wav 257.32000 257.66000 Fsakshi1_63 AJA 63
stimuli_raw/wav/Fsakshi1.wav 260.65000 261.03000 Fsakshi1_64 ARA 64
stimuli_raw/wav/Fsakshi1.wav 262.86000 263.12000 Fsakshi1_65 ARA 65
stimuli_raw/wav/Fsakshi1.wav 264.97995 265.31000 Fsakshi1_66 ARA 66
stimuli_raw/wav/Fsakshi1.wav 271.85996 272.18000 Fsakshi1_67 ALA 67
stimuli_raw/wav/Fsakshi1.wav 273.68725 274.09000 Fsakshi1_68 ALA 68
stimuli_raw/wav/Fsakshi1.wav 275.78704 276.15000 Fsakshi1_69 ALA 69
stimuli_raw/wav/Fsakshi1.wav 280.37632 280.78000 Fsakshi1_70 AVLA 70
stimuli_raw/wav/Fsakshi1.wav 282.37993 282.81000 Fsakshi1_71 AVLA 71
stimuli_raw/wav/Fsakshi1.wav 284.44766 284.80000 Fsakshi1_72 AVLA 72
stimuli_raw/wav/Fsakshi1.wav 288.00000 288.27000 Fsakshi1_73 AXA 73
stimuli_raw/wav/Fsakshi1.wav 289.96000 290.35000 Fsakshi1_74 AXA 74
stimuli_raw/wav/Fsakshi1.wav 292.28000 292.55000 Fsakshi1_75 AXA 75
stimuli_raw/wav/Fsakshi1.wav 298.44568 298.76000 Fsakshi1_76 AXRA 76
stimuli_raw/wav/Fsakshi1.wav 300.48000 300.78000 Fsakshi1_77 AXRA 77
stimuli_raw/wav/Fsakshi1.wav 302.40000 302.80000 Fsakshi1_78 AXRA 78
stimuli_raw/wav/Fsakshi1.wav 307.24000 307.65000 Fsakshi1_79 ASA 79
stimuli_raw/wav/Fsakshi1.wav 309.36000 309.77000 Fsakshi1_80 ASA 80
stimuli_raw/wav/Fsakshi1.wav 311.46516 311.82000 Fsakshi1_81 ASA 81
stimuli_raw/wav/Fsakshi1.wav 316.27000 316.61000 Fsakshi1_82 AHHA 82
stimuli_raw/wav/Fsakshi1.wav 318.42000 318.76000 Fsakshi1_83 AHHA 83
stimuli_raw/wav/Fsakshi1.wav 320.47000 320.93000 Fsakshi1_84 AHHA 84
stimuli_raw/wav/Fsakshi1.wav 326.25000 326.66000 Fsakshi1_85 ARRA 85
stimuli_raw/wav/Fsakshi1.wav 328.17000 328.60000 Fsakshi1_86 ARRA 86
stimuli_raw/wav/Fsakshi1.wav 330.29000 330.64000 Fsakshi1_87 ARRA 87
stimuli_raw/wav/Fsakshi1.wav 336.37000 336.84000 Fsakshi1_88 ARHA 88
stimuli_raw/wav/Fsakshi1.wav 338.54000 338.92000 Fsakshi1_89 ARHA 89
stimuli_raw/wav/Fsakshi1.wav 340.53772 340.93000 Fsakshi1_90 ARHA 90
stimuli_raw/wav/Fsakshi1.wav 346.82911 347.25000 Fsakshi1_91 ARTHA 91
stimuli_raw/wav/Fsakshi1.wav 348.80067 349.18000 Fsakshi1_92 ARTHA 92
stimuli_raw/wav/Fsakshi1.wav 351.01266 351.38000 Fsakshi1_93 ARTHA 93
stimuli_raw/wav/Fsakshi1.wav 357.02343 357.34000 Fsakshi1_94 ARTA 94
stimuli_raw/wav/Fsakshi1.wav 358.94706 359.28000 Fsakshi1_95 ARTA 95
stimuli_raw/wav/Fsakshi1.wav 361.09001 361.47000 Fsakshi1_96 ARTA 96
stimuli_raw/wav/Fsakshi1.wav 365.43939 365.78000 Fsakshi1_97 ANRA 97
stimuli_raw/wav/Fsakshi1.wav 367.37279 367.73000 Fsakshi1_98 ANRA 98
stimuli_raw/wav/Fsakshi1.wav 369.16834 369.60616 Fsakshi1_99 ANRA 99
