AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1353319,TGT,stimuli_raw/wav/Fsakshi1.wav,18,Fsakshi1_18,ENG,76.25,75.96,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1183776,TGT,stimuli_raw/wav/Fbhavya1.wav,17,Fbhavya1_17,ENG,135.13849,134.73685,t͡ʃʰ,F,Fbhavya,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_1350345,TGT,stimuli_raw/wav/Fsakshi1.wav,16,Fsakshi1_16,ENG,71.61,71.22,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0013117,TGT,stimuli_raw/wav/Mrajesh1.wav,16,Mrajesh1_16,ENG,102.75,102.34576,t͡ʃʰ,M,Mrajesh,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_1350392,TGT,stimuli_raw/wav/Fsakshi1.wav,16,Fsakshi1_16,ENG,71.61,71.22,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,134.73685,135.13849,Fbhavya1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0469919,TGT,stimuli_raw/wav/Mnirbhay2.wav,17,Mnirbhay2_17,ENG,64.81,64.26,t͡ʃʰ,M,Mnirbhay,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,64.26,64.81,Mnirbhay2_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0307412,TGT,stimuli_raw/wav/Fsakshi2.wav,18,Fsakshi2_18,ENG,88.61,88.17,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0141841,TGT,stimuli_raw/wav/FNiralee2.wav,16,FNiralee2_16,ENG,61.65602,61.12,t͡ʃʰ,F,FNiralee,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0891177,TGT,stimuli_raw/wav/FNiralee1.wav,18,FNiralee1_18,ENG,146.63,146.14092,t͡ʃʰ,F,FNiralee,ATXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1352203,TGT,stimuli_raw/wav/Fsakshi1.wav,17,Fsakshi1_17,ENG,73.89,73.59,t͡ʃʰ,F,Fsakshi,ATXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.17363,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0305782,TGT,stimuli_raw/wav/Fsakshi2.wav,17,Fsakshi2_17,ENG,86.43,86.16,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,103.61,104.07,Mnirbhay1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_1353961,TGT,stimuli_raw/wav/Fsakshi1.wav,18,Fsakshi1_18,ENG,76.25,75.96,t͡ʃʰ,F,Fsakshi,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,67.22,67.7,Mnirbhay2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0598230,TGT,stimuli_raw/wav/Fbhavya2.wav,17,Fbhavya2_17,ENG,56.98087,56.58,t͡ʃʰ,F,Fbhavya,ATXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,61.44,61.96,Mnirbhay2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0304135,TGT,stimuli_raw/wav/Fsakshi2.wav,16,Fsakshi2_16,ENG,84.29,83.87406,t͡ʃʰ,F,Fsakshi,ATXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0014677,TGT,stimuli_raw/wav/Mrajesh1.wav,17,Mrajesh1_17,ENG,104.55,104.15402,t͡ʃʰ,M,Mrajesh,ATXHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,88.17,88.61,Fsakshi2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0468921,TGT,stimuli_raw/wav/Mnirbhay2.wav,16,Mnirbhay2_16,ENG,61.96,61.44,t͡ʃʰ,M,Mnirbhay,ATXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0016639,TGT,stimuli_raw/wav/Mrajesh1.wav,18,Mrajesh1_18,ENG,106.35,105.91054,t͡ʃʰ,M,Mrajesh,ATXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_1055530,TGT,stimuli_raw/wav/Mnirbhay1.wav,17,Mnirbhay1_17,ENG,106.04,105.58,t͡ʃʰ,M,Mnirbhay,ATXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,136.90851,137.37327,Fbhavya1_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0759702,TGT,stimuli_raw/wav/Mrajesh2.wav,16,Mrajesh2_16,ENG,49.17363,48.77009,t͡ʃʰ,M,Mrajesh,ATXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,132.92457,133.32595,Fbhavya1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0762346,TGT,stimuli_raw/wav/Mrajesh2.wav,18,Mrajesh2_18,ENG,52.59264,52.23788,t͡ʃʰ,M,Mrajesh,ATXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0888438,TGT,stimuli_raw/wav/FNiralee1.wav,16,FNiralee1_16,ENG,142.41555,141.90668,t͡ʃʰ,F,FNiralee,ATXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,54.46,54.86326,Fbhavya2_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0014893,TGT,stimuli_raw/wav/Mrajesh1.wav,17,Mrajesh1_17,ENG,104.55,104.15402,t͡ʃʰ,M,Mrajesh,ATXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0306855,TGT,stimuli_raw/wav/Fsakshi2.wav,17,Fsakshi2_17,ENG,86.43,86.16,t͡ʃʰ,F,Fsakshi,ATXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_0897364,TGT,stimuli_raw/wav/FNiralee1.wav,21,FNiralee1_21,ENG,164.8,164.24,d͡ʒ,F,FNiralee,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,72.15,72.69619,FNiralee2_20,ADXA,20,F,d͡ʒ,ENG,t_1056941,TGT,stimuli_raw/wav/Mnirbhay1.wav,19,Mnirbhay1_19,ENG,125.29,124.84,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0310018,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_0904287,TGT,stimuli_raw/wav/FNiralee1.wav,25,FNiralee1_25,ENG,216.32702,215.872,d͡ʒ,F,FNiralee,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_1355629,TGT,stimuli_raw/wav/Fsakshi1.wav,19,Fsakshi1_19,ENG,80.88,80.6,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,67.45,67.833,Fbhavya2_21,ADXA,21,F,d͡ʒ,ENG,t_0019251,TGT,stimuli_raw/wav/Mrajesh1.wav,20,Mrajesh1_20,ENG,111.19,110.78631,d͡ʒ,M,Mrajesh,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,73.9,74.32,Mnirbhay2_20,ADXA,20,M,d͡ʒ,ENG,t_0147399,TGT,stimuli_raw/wav/FNiralee2.wav,19,FNiralee2_19,ENG,70.31638,69.84,d͡ʒ,F,FNiralee,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0601115,TGT,stimuli_raw/wav/Fbhavya2.wav,19,Fbhavya2_19,ENG,63.34642,62.92,d͡ʒ,F,Fbhavya,ADXA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,65.26,65.65195,Fbhavya2_20,ADXA,20,F,d͡ʒ,ENG,t_0020174,TGT,stimuli_raw/wav/Mrajesh1.wav,21,Mrajesh1_21,ENG,112.95,112.569,d͡ʒ,M,Mrajesh,ADXA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_1357572,TGT,stimuli_raw/wav/Fsakshi1.wav,20,Fsakshi1_20,ENG,83.08,82.72,d͡ʒ,F,Fsakshi,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0310196,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0312059,TGT,stimuli_raw/wav/Fsakshi2.wav,20,Fsakshi2_20,ENG,97.48,97.1,d͡ʒ,F,Fsakshi,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,77.2,77.64,Mnirbhay2_21,ADXA,21,M,d͡ʒ,ENG,t_0603057,TGT,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,F,Fbhavya,ADXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,151.8021,152.18549,Fbhavya1_19,ADXA,19,F,d͡ʒ,ENG,t_0020308,TGT,stimuli_raw/wav/Mrajesh1.wav,21,Mrajesh1_21,ENG,112.95,112.569,d͡ʒ,M,Mrajesh,ADXA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,153.72406,154.12736999999996,Fbhavya1_20,ADXA,20,F,d͡ʒ,ENG,t_0025772,TGT,stimuli_raw/wav/Mrajesh1.wav,25,Mrajesh1_25,ENG,123.28,122.84,d͡ʒ,M,Mrajesh,ADXA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1356767,TGT,stimuli_raw/wav/Fsakshi1.wav,20,Fsakshi1_20,ENG,83.08,82.72,d͡ʒ,F,Fsakshi,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_0895342,TGT,stimuli_raw/wav/FNiralee1.wav,20,FNiralee1_20,ENG,162.51196,162.05628,d͡ʒ,F,FNiralee,ADXA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,97.1,97.48,Fsakshi2_20,ADXA,20,F,d͡ʒ,ENG,t_0018155,TGT,stimuli_raw/wav/Mrajesh1.wav,19,Mrajesh1_19,ENG,109.36,108.90505,d͡ʒ,M,Mrajesh,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,d͡ʒ,ENG,t_0313586,TGT,stimuli_raw/wav/Fsakshi2.wav,21,Fsakshi2_21,ENG,99.77,99.39,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,155.72,156.16386,Fbhavya1_21,ADXA,21,F,d͡ʒ,ENG,t_0025899,TGT,stimuli_raw/wav/Mrajesh1.wav,25,Mrajesh1_25,ENG,123.28,122.84,d͡ʒ,M,Mrajesh,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_1355012,TGT,stimuli_raw/wav/Fsakshi1.wav,19,Fsakshi1_19,ENG,80.88,80.6,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,67.45,67.833,Fbhavya2_21,ADXA,21,F,d͡ʒ,ENG,t_0763692,TGT,stimuli_raw/wav/Mrajesh2.wav,19,Mrajesh2_19,ENG,56.92073,56.54188,d͡ʒ,M,Mrajesh,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,70.85,71.29,Mnirbhay2_19,ADXA,19,M,d͡ʒ,ENG,t_0310408,TGT,stimuli_raw/wav/Fsakshi2.wav,19,Fsakshi2_19,ENG,95.19,94.93,d͡ʒ,F,Fsakshi,ADXA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,126.89,127.32,Mnirbhay1_20,ADXA,20,M,d͡ʒ,ENG,t_0150447,TGT,stimuli_raw/wav/FNiralee2.wav,21,FNiralee2_21,ENG,75.076,74.57,d͡ʒ,F,FNiralee,ADXA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,z,ENG,t_0318887,TGT,stimuli_raw/wav/Fsakshi2.wav,24,Fsakshi2_24,ENG,111.58,111.35,z,F,Fsakshi,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_0608988,TGT,stimuli_raw/wav/Fbhavya2.wav,23,Fbhavya2_23,ENG,74.29251,73.85,z,F,Fbhavya,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_1364520,TGT,stimuli_raw/wav/Fsakshi1.wav,24,Fsakshi1_24,ENG,94.87,94.47,z,F,Fsakshi,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,65.89,66.28603000000001,Mrajesh2_23,AZA,23,M,z,ENG,t_1363640,TGT,stimuli_raw/wav/Fsakshi1.wav,24,Fsakshi1_24,ENG,94.87,94.47,z,F,Fsakshi,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_0607374,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,F,Fbhavya,AZA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,71.49,71.9246,Fbhavya2_22,AZA,22,F,z,ENG,t_0768370,TGT,stimuli_raw/wav/Mrajesh2.wav,22,Mrajesh2_22,ENG,64.56329,64.18,z,M,Mrajesh,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_0900006,TGT,stimuli_raw/wav/FNiralee1.wav,23,FNiralee1_23,ENG,189.40346,188.88816,z,F,FNiralee,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,84.55,85.06,Mnirbhay2_23,AZA,23,M,z,ENG,t_1364585,TGT,stimuli_raw/wav/Fsakshi1.wav,24,Fsakshi1_24,ENG,94.87,94.47,z,F,Fsakshi,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_1193904,TGT,stimuli_raw/wav/Fbhavya1.wav,23,Fbhavya1_23,ENG,172.99696,172.56227,z,F,Fbhavya,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,z,ENG,t_0319055,TGT,stimuli_raw/wav/Fsakshi2.wav,24,Fsakshi2_24,ENG,111.58,111.35,z,F,Fsakshi,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_1362054,TGT,stimuli_raw/wav/Fsakshi1.wav,23,Fsakshi1_23,ENG,92.63,92.22,z,F,Fsakshi,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,147.14869,147.63,Mnirbhay1_23,AZA,23,M,z,ENG,t_0609551,TGT,stimuli_raw/wav/Fbhavya2.wav,24,Fbhavya2_24,ENG,76.75982,76.34,z,F,Fbhavya,AZA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,172.56226999999996,172.99696,Fbhavya1_23,AZA,23,F,z,ENG,t_0023684,TGT,stimuli_raw/wav/Mrajesh1.wav,23,Mrajesh1_23,ENG,118.17,117.79049,z,M,Mrajesh,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,81.6,82.09,Mnirbhay2_22,AZA,22,M,z,ENG,t_0316528,TGT,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,F,Fsakshi,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,81.6,82.09,Mnirbhay2_22,AZA,22,M,z,ENG,t_1193614,TGT,stimuli_raw/wav/Fbhavya1.wav,23,Fbhavya1_23,ENG,172.99696,172.56227,z,F,Fbhavya,AZA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,149.46,149.99,Mnirbhay1_24,AZA,24,M,z,ENG,t_0153363,TGT,stimuli_raw/wav/FNiralee2.wav,22,FNiralee2_22,ENG,79.23749,78.7,z,F,FNiralee,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,81.6,82.09,Mnirbhay2_22,AZA,22,M,z,ENG,t_0319168,TGT,stimuli_raw/wav/Fsakshi2.wav,24,Fsakshi2_24,ENG,111.58,111.35,z,F,Fsakshi,AZA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,172.56226999999996,172.99696,Fbhavya1_23,AZA,23,F,z,ENG,t_0768071,TGT,stimuli_raw/wav/Mrajesh2.wav,22,Mrajesh2_22,ENG,64.56329,64.18,z,M,Mrajesh,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,87.85,88.36,Mnirbhay2_24,AZA,24,M,z,ENG,t_1360494,TGT,stimuli_raw/wav/Fsakshi1.wav,22,Fsakshi1_22,ENG,90.68,90.30837,z,F,Fsakshi,AZA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,174.79101,175.15,Fbhavya1_24,AZA,24,F,z,ENG,t_0023865,TGT,stimuli_raw/wav/Mrajesh1.wav,23,Mrajesh1_23,ENG,118.17,117.79049,z,M,Mrajesh,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0154774,TGT,stimuli_raw/wav/FNiralee2.wav,23,FNiralee2_23,ENG,81.65612,81.11,z,F,FNiralee,AZA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,73.85,74.29251,Fbhavya2_23,AZA,23,F,z,ENG,t_0768821,TGT,stimuli_raw/wav/Mrajesh2.wav,22,Mrajesh2_22,ENG,64.56329,64.18,z,M,Mrajesh,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,84.55,85.06,Mnirbhay2_23,AZA,23,M,z,ENG,t_0315005,TGT,stimuli_raw/wav/Fsakshi2.wav,22,Fsakshi2_22,ENG,106.81,106.54,z,F,Fsakshi,AZA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,90.30837,90.68,Fsakshi1_22,AZA,22,F,z,ENG,t_0478048,TGT,stimuli_raw/wav/Mnirbhay2.wav,23,Mnirbhay2_23,ENG,85.06,84.55,z,M,Mnirbhay,AZA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0616247,TGT,stimuli_raw/wav/Fbhavya2.wav,27,Fbhavya2_27,HIN,86.24671,85.85,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,103.81796,104.19,Fsakshi1_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0480006,TGT,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0156953,TGT,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,81.75,82.15961,Fbhavya2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0771529,TGT,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0775193,TGT,stimuli_raw/wav/Mrajesh2.wav,27,Mrajesh2_27,HIN,78.55,78.20262,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,118.94,119.21,Fsakshi2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_1066826,TGT,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0027665,TGT,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77549,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,170.7166,171.28,Mnirbhay1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0324379,TGT,stimuli_raw/wav/Fsakshi2.wav,27,Fsakshi2_27,HIN,121.44,121.12636,d͡ʒʱ,F,Fsakshi,ADXHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,99.57696,99.94,Fsakshi1_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0482374,TGT,stimuli_raw/wav/Mnirbhay2.wav,26,Mnirbhay2_26,HIN,101.06,100.57,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,170.7166,171.28,Mnirbhay1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0322212,TGT,stimuli_raw/wav/Fsakshi2.wav,26,Fsakshi2_26,HIN,119.21,118.94,d͡ʒʱ,F,Fsakshi,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0161837,TGT,stimuli_raw/wav/FNiralee2.wav,27,FNiralee2_27,HIN,98.82,98.26682,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,166.78,167.27,Mnirbhay1_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0323343,TGT,stimuli_raw/wav/Fsakshi2.wav,26,Fsakshi2_26,HIN,119.21,118.94,d͡ʒʱ,F,Fsakshi,ADXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0771787,TGT,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,100.57,101.06,Mnirbhay2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0323393,TGT,stimuli_raw/wav/Fsakshi2.wav,26,Fsakshi2_26,HIN,119.21,118.94,d͡ʒʱ,F,Fsakshi,ADXHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,99.57696,99.94,Fsakshi1_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0773965,TGT,stimuli_raw/wav/Mrajesh2.wav,26,Mrajesh2_26,HIN,76.80066,76.40547,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,99.57696,99.94,Fsakshi1_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0773965,TGT,stimuli_raw/wav/Mrajesh2.wav,26,Mrajesh2_26,HIN,76.80066,76.40547,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,83.87,84.27825,Fbhavya2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0774020,TGT,stimuli_raw/wav/Mrajesh2.wav,26,Mrajesh2_26,HIN,76.80066,76.40547,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,166.78,167.27,Mnirbhay1_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0159850,TGT,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_1365743,TGT,stimuli_raw/wav/Fsakshi1.wav,25,Fsakshi1_25,HIN,99.94,99.57696,d͡ʒʱ,F,Fsakshi,ADXHA
