#file onset offset #item word
raw_data/wav/Fsakshi1.wav 36.75 37.26 Fsakshi1_5 AKHA
raw_data/wav/Fsakshi1.wav 39.43 39.94 Fsakshi1_6 AKHA
raw_data/wav/Fsakshi1.wav 43.3 43.75 Fsakshi1_7 AGA
raw_data/wav/Fsakshi1.wav 45.49 45.92 Fsakshi1_8 AGA
raw_data/wav/Fsakshi1.wav 47.72 48.16 Fsakshi1_9 AGA
raw_data/wav/Fsakshi1.wav 51.37 51.93 Fsakshi1_10 AGHA
raw_data/wav/Fsakshi1.wav 53.77 54.25 Fsakshi1_11 AGHA
raw_data/wav/Fsakshi1.wav 56.2 56.63 Fsakshi1_12 AGHA
raw_data/wav/Fsakshi1.wav 61.26 61.61 Fsakshi1_13 ATXA
raw_data/wav/Fsakshi1.wav 63.64 64.06 Fsakshi1_14 ATXA
raw_data/wav/Fsakshi1.wav 66.11 66.47 Fsakshi1_15 ATXA
raw_data/wav/Fsakshi1.wav 71.22 71.61 Fsakshi1_16 ATXHA
raw_data/wav/Fsakshi1.wav 73.59 73.89 Fsakshi1_17 ATXHA
raw_data/wav/Fsakshi1.wav 75.96 76.25 Fsakshi1_18 ATXHA
raw_data/wav/Fsakshi1.wav 80.6 80.88 Fsakshi1_19 ADXA
raw_data/wav/Fsakshi1.wav 82.72 83.08 Fsakshi1_20 ADXA
raw_data/wav/Fsakshi1.wav 85.17 85.42 Fsakshi1_21 ADXA
raw_data/wav/Fsakshi1.wav 90.30837 90.68 Fsakshi1_22 AZA
raw_data/wav/Fsakshi1.wav 92.22 92.63 Fsakshi1_23 AZA
raw_data/wav/Fsakshi1.wav 94.47 94.87 Fsakshi1_24 AZA
raw_data/wav/Fsakshi1.wav 99.57696 99.94 Fsakshi1_25 ADXHA
raw_data/wav/Fsakshi1.wav 101.56 101.99 Fsakshi1_26 ADXHA
raw_data/wav/Fsakshi1.wav 103.81796 104.19 Fsakshi1_27 ADXHA
raw_data/wav/Fsakshi1.wav 110.02914 110.42 Fsakshi1_28 ATRA
raw_data/wav/Fsakshi1.wav 112.76914 113.12 Fsakshi1_29 ATRA
raw_data/wav/Fsakshi1.wav 115.29 115.72 Fsakshi1_30 ATRA
raw_data/wav/Fsakshi1.wav 120.27 120.73 Fsakshi1_31 ATRHA
raw_data/wav/Fsakshi1.wav 122.57 122.98 Fsakshi1_32 ATRHA
raw_data/wav/Fsakshi1.wav 124.93796 125.34 Fsakshi1_33 ATRHA
raw_data/wav/Fsakshi1.wav 131.60932 131.97 Fsakshi1_34 ADRA
raw_data/wav/Fsakshi1.wav 133.85 134.23074 Fsakshi1_35 ADRA
raw_data/wav/Fsakshi1.wav 136.02507 136.42 Fsakshi1_36 ADRA
raw_data/wav/Fsakshi1.wav 140.90692 141.31 Fsakshi1_37 ADRHA
raw_data/wav/Fsakshi1.wav 143.10779 143.51 Fsakshi1_38 ADRHA
raw_data/wav/Fsakshi1.wav 145.33 145.76 Fsakshi1_39 ADRHA
raw_data/wav/Fsakshi1.wav 150.68 151.1 Fsakshi1_40 ATA
raw_data/wav/Fsakshi1.wav 153.03 153.44 Fsakshi1_41 ATA
raw_data/wav/Fsakshi1.wav 155.36 155.74 Fsakshi1_42 ATA
raw_data/wav/Fsakshi1.wav 160.69 161.13 Fsakshi1_43 ATHA
raw_data/wav/Fsakshi1.wav 162.93 163.34 Fsakshi1_44 ATHA
raw_data/wav/Fsakshi1.wav 165.30569 165.71 Fsakshi1_45 ATHA
raw_data/wav/Fsakshi1.wav 170.66 170.89 Fsakshi1_46 ADA
raw_data/wav/Fsakshi1.wav 172.74 172.96 Fsakshi1_47 ADA
raw_data/wav/Fsakshi1.wav 174.94 175.18 Fsakshi1_48 ADA
raw_data/wav/Fsakshi1.wav 180.38 180.63 Fsakshi1_49 ADHA
raw_data/wav/Fsakshi1.wav 182.56 182.82 Fsakshi1_50 ADHA
raw_data/wav/Fsakshi1.wav 184.92552 185.22 Fsakshi1_51 ADHA
raw_data/wav/Fsakshi1.wav 190.13 190.52 Fsakshi1_52 ANA
raw_data/wav/Fsakshi1.wav 192.37 192.74 Fsakshi1_53 ANA
raw_data/wav/Fsakshi1.wav 194.7 195.1 Fsakshi1_54 ANA
raw_data/wav/Fsakshi1.wav 212.06 212.53 Fsakshi1_55 APA
raw_data/wav/Fsakshi1.wav 215.52 216.04 Fsakshi1_56 APA
raw_data/wav/Fsakshi1.wav 217.93 218.38 Fsakshi1_57 APA
raw_data/wav/Fsakshi1.wav 223.57 223.96 Fsakshi1_58 APHA
raw_data/wav/Fsakshi1.wav 225.75 226.14 Fsakshi1_59 APHA
raw_data/wav/Fsakshi1.wav 227.86 228.24 Fsakshi1_60 APHA
raw_data/wav/Fsakshi1.wav 253.28 253.67 Fsakshi1_61 AJA
raw_data/wav/Fsakshi1.wav 255.19 255.58 Fsakshi1_62 AJA
raw_data/wav/Fsakshi1.wav 257.32 257.66 Fsakshi1_63 AJA
raw_data/wav/Fsakshi1.wav 260.65 261.03 Fsakshi1_64 ARA
raw_data/wav/Fsakshi1.wav 262.86 263.12 Fsakshi1_65 ARA
raw_data/wav/Fsakshi1.wav 264.97995 265.31 Fsakshi1_66 ARA
raw_data/wav/Fsakshi1.wav 271.85996 272.18 Fsakshi1_67 ALA
raw_data/wav/Fsakshi1.wav 273.68725 274.09 Fsakshi1_68 ALA
raw_data/wav/Fsakshi1.wav 275.78704 276.15 Fsakshi1_69 ALA
raw_data/wav/Fsakshi1.wav 280.37632 280.78 Fsakshi1_70 AVLA
raw_data/wav/Fsakshi1.wav 282.37993 282.81 Fsakshi1_71 AVLA
raw_data/wav/Fsakshi1.wav 284.44766 284.8 Fsakshi1_72 AVLA
raw_data/wav/Fsakshi1.wav 288.0 288.27 Fsakshi1_73 AXA
raw_data/wav/Fsakshi1.wav 289.96 290.35 Fsakshi1_74 AXA
raw_data/wav/Fsakshi1.wav 292.28 292.55 Fsakshi1_75 AXA
raw_data/wav/Fsakshi1.wav 298.44568 298.76 Fsakshi1_76 AXRA
raw_data/wav/Fsakshi1.wav 300.48 300.78 Fsakshi1_77 AXRA
raw_data/wav/Fsakshi1.wav 302.4 302.8 Fsakshi1_78 AXRA
raw_data/wav/Fsakshi1.wav 307.24 307.65 Fsakshi1_79 ASA
raw_data/wav/Fsakshi1.wav 309.36 309.77 Fsakshi1_80 ASA
raw_data/wav/Fsakshi1.wav 311.46516 311.82 Fsakshi1_81 ASA
raw_data/wav/Fsakshi1.wav 316.27 316.61 Fsakshi1_82 AHHA
raw_data/wav/Fsakshi1.wav 318.42 318.76 Fsakshi1_83 AHHA
raw_data/wav/Fsakshi1.wav 320.47 320.93 Fsakshi1_84 AHHA
raw_data/wav/Fsakshi1.wav 326.25 326.66 Fsakshi1_85 ARRA
raw_data/wav/Fsakshi1.wav 328.17 328.6 Fsakshi1_86 ARRA
raw_data/wav/Fsakshi1.wav 330.29 330.64 Fsakshi1_87 ARRA
raw_data/wav/Fsakshi1.wav 336.37 336.84 Fsakshi1_88 ARHA
raw_data/wav/Fsakshi1.wav 338.54 338.92 Fsakshi1_89 ARHA
raw_data/wav/Fsakshi1.wav 340.53772 340.93 Fsakshi1_90 ARHA
raw_data/wav/Fsakshi1.wav 346.82911 347.25 Fsakshi1_91 ARTHA
raw_data/wav/Fsakshi1.wav 348.80067 349.18 Fsakshi1_92 ARTHA
raw_data/wav/Fsakshi1.wav 351.01266 351.38 Fsakshi1_93 ARTHA
raw_data/wav/Fsakshi1.wav 357.02343 357.34 Fsakshi1_94 ARTA
raw_data/wav/Fsakshi1.wav 358.94706 359.28 Fsakshi1_95 ARTA
raw_data/wav/Fsakshi1.wav 361.09001 361.47 Fsakshi1_96 ARTA
raw_data/wav/Fsakshi1.wav 365.43939 365.78 Fsakshi1_97 ANRA
raw_data/wav/Fsakshi1.wav 367.37279 367.73 Fsakshi1_98 ANRA
raw_data/wav/Fsakshi1.wav 369.16834 369.60616 Fsakshi1_99 ANRA
